string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	float	dword	string[64]	string[64]	dword	dword	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	dword	float	dword	float	long	float	long	dword	float	dword	float	dword	dword	dword	float	dword	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iwgea16	0	41203C	0	GreLauncher16 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	16	-1	0	-1	-1	-1	-1	0	16720	0	0	0	0	167	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	112	10	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgea16	11	0	
iwgeb16	0	41203C	0	??? GreLauncher16 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	16	-1	0	-1	-1	-1	-1	0	16720	0	0	0	0	167	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	112	10	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgeb16	11	0	
iwgec16	0	41203E	0	GreLauncher16 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	16	-1	0	-1	-1	-1	-1	0	16720	0	0	0	0	167	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	112	10	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgec16	11	0	
iwged16	0	41203F	0	GreLauncher16 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	16720	0	0	0	0	167	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	112	10	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwged16	11	0	
iwgea17	0	412040	0	GreLauncher17 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	17	-1	0	-1	-1	-1	-1	0	19720	0	0	0	0	197	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	124	10	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgea17	11	0	
iwgeb17	0	412040	0	??? GreLauncher17 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	17	-1	0	-1	-1	-1	-1	0	19720	0	0	0	0	197	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	124	10	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgeb17	11	0	
iwgec17	0	412042	0	GreLauncher17 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	17	-1	0	-1	-1	-1	-1	0	19720	0	0	0	0	197	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	124	10	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgec17	11	0	
iwged17	0	412043	0	GreLauncher17 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	19720	0	0	0	0	197	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	124	10	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwged17	11	0	
iwgea18	0	412044	117	GreLauncher18 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	18	-1	0	-1	-1	-1	-1	0	23130	0	0	0	0	231	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	137	10	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgea18	11	0	
iwgeb18	0	412044	117	??? GreLauncher18 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	18	-1	0	-1	-1	-1	-1	0	27720	0	0	0	0	277	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	164	10	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgeb18	11	0	
iwgec18	0	412046	0	GreLauncher18 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	18	-1	0	-1	-1	-1	-1	0	23130	0	0	0	0	231	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	137	10	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgec18	11	0	
iwged18	0	412047	0	GreLauncher18 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	23130	0	0	0	0	231	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	137	10	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwged18	11	0	
iwgea19	0	412048	0	GreLauncher19 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	19	-1	0	-1	-1	-1	-1	0	26790	0	0	0	0	267	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	150	10	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgea19	11	0	
iwgeb19	0	412048	0	??? GreLauncher19 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	19	-1	0	-1	-1	-1	-1	0	26790	0	0	0	0	267	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	150	10	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgeb19	11	0	
iwgec19	0	41204A	0	GreLauncher19 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	19	-1	0	-1	-1	-1	-1	0	26790	0	0	0	0	267	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	150	10	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgec19	11	0	
iwged19	0	41204B	0	GreLauncher19 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	26790	0	0	0	0	267	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	150	10	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwged19	11	0	
iwgea20	0	41204C	118	GreLauncher20 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	20	-1	0	-1	-1	-1	-1	0	30800	0	0	0	0	308	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	164	10	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgea20	11	0	
iwgeb20	0	41204C	118	??? GreLauncher20 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	20	-1	0	-1	-1	-1	-1	0	36700	0	0	0	0	367	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	194	10	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgeb20	11	0	
iwgec20	0	41204E	0	GreLauncher20 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	20	-1	0	-1	-1	-1	-1	0	30800	0	0	0	0	308	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	164	10	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwgec20	11	0	
iwged20	0	41204F	0	GreLauncher20 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	30800	0	0	0	0	308	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	164	10	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwged20	11	0	
iwgea21	0	412050	0	GreLauncher21 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	21	-1	0	-1	-1	-1	-1	0	35385	0	0	0	0	353	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	179	10	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea21	11	0	
iwgeb21	0	412050	0	??? GreLauncher21 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	21	-1	0	-1	-1	-1	-1	0	35385	0	0	0	0	353	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	179	10	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb21	11	0	
iwgec21	0	412052	0	GreLauncher21 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	21	-1	0	-1	-1	-1	-1	0	35385	0	0	0	0	353	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	179	10	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec21	11	0	
iwged21	0	412053	0	GreLauncher21 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	35385	0	0	0	0	353	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	179	10	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged21	11	0	
iwgea22	0	412054	119	GreLauncher22 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	22	-1	0	-1	-1	-1	-1	0	39820	0	0	0	0	398	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	191	10	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea22	11	0	
iwgeb22	0	412054	119	??? GreLauncher22 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	22	-1	0	-1	-1	-1	-1	0	50820	0	0	0	0	508	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	240	10	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb22	11	0	
iwgec22	0	412056	0	GreLauncher22 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	22	-1	0	-1	-1	-1	-1	0	39820	0	0	0	0	398	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	191	10	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec22	11	0	
iwged22	0	412057	0	GreLauncher22 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	39820	0	0	0	0	398	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	191	10	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged22	11	0	
iwgea23	0	412058	0	GreLauncher23 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	23	-1	0	-1	-1	-1	-1	0	45885	0	0	0	0	458	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	210	10	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea23	11	0	
iwgeb23	0	412058	0	??? GreLauncher23 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	23	-1	0	-1	-1	-1	-1	0	45885	0	0	0	0	458	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	210	10	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb23	11	0	
iwgec23	0	41205A	0	GreLauncher23 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	23	-1	0	-1	-1	-1	-1	0	45885	0	0	0	0	458	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	210	10	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec23	11	0	
iwged23	0	41205B	0	GreLauncher23 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	45885	0	0	0	0	458	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	210	10	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged23	11	0	
iwgea24	0	41205C	0	GreLauncher24 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	24	-1	0	-1	-1	-1	-1	0	51720	0	0	0	0	517	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	227	10	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea24	11	0	
iwgeb24	0	41205C	0	??? GreLauncher24 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	24	-1	0	-1	-1	-1	-1	0	51720	0	0	0	0	517	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	227	10	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb24	11	0	
iwgec24	0	41205E	0	GreLauncher24 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	24	-1	0	-1	-1	-1	-1	0	51720	0	0	0	0	517	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	227	10	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec24	11	0	
iwged24	0	41205F	0	GreLauncher24 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	51720	0	0	0	0	517	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	227	10	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged24	11	0	
iwgea25	0	412060	120	GreLauncher25 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	25	-1	0	-1	-1	-1	-1	0	58125	0	0	0	0	581	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	244	10	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea25	11	0	
iwgeb25	0	412060	120	??? GreLauncher25 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	25	-1	0	-1	-1	-1	-1	0	72125	0	0	0	0	721	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	300	10	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb25	11	0	
iwgec25	0	412062	0	GreLauncher25 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	25	-1	0	-1	-1	-1	-1	0	58125	0	0	0	0	581	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	244	10	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec25	11	0	
iwged25	0	412063	0	GreLauncher25 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	58125	0	0	0	0	581	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	244	10	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged25	11	0	
iwgea26	0	412064	0	GreLauncher26 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	26	-1	0	-1	-1	-1	-1	0	65130	0	0	0	0	651	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	262	10	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea26	11	0	
iwgeb26	0	412064	0	??? GreLauncher26 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	26	-1	0	-1	-1	-1	-1	0	65130	0	0	0	0	651	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	262	10	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb26	11	0	
iwgec26	0	412066	0	GreLauncher26 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	26	-1	0	-1	-1	-1	-1	0	65130	0	0	0	0	651	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	262	10	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec26	11	0	
iwged26	0	412067	0	GreLauncher26 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	65130	0	0	0	0	651	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	262	10	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged26	11	0	
iwgea27	0	412068	0	GreLauncher27 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	27	-1	0	-1	-1	-1	-1	0	72630	0	0	0	0	726	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	281	10	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea27	11	0	
iwgeb27	0	412068	0	??? GreLauncher27 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	27	-1	0	-1	-1	-1	-1	0	72630	0	0	0	0	726	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	281	10	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb27	11	0	
iwgec27	0	41206A	0	GreLauncher27 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	27	-1	0	-1	-1	-1	-1	0	72630	0	0	0	0	726	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	281	10	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec27	11	0	
iwged27	0	41206B	0	GreLauncher27 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	72630	0	0	0	0	726	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	281	10	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged27	11	0	
iwgea28	0	41206C	121	GreLauncher28 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	28	-1	0	-1	-1	-1	-1	0	80220	0	0	0	0	802	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	296	10	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea28	11	0	
iwgeb28	0	41206C	121	??? GreLauncher28 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	28	-1	0	-1	-1	-1	-1	0	91840	0	0	0	0	918	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	337	10	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb28	11	0	
iwgec28	0	41206E	0	GreLauncher28 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	28	-1	0	-1	-1	-1	-1	0	80220	0	0	0	0	802	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	296	10	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec28	11	0	
iwged28	0	41206F	0	GreLauncher28 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	80220	0	0	0	0	802	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	296	10	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged28	11	0	
iwgea29	0	412070	0	GreLauncher29 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	29	-1	0	-1	-1	-1	-1	0	89465	0	0	0	0	894	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	321	10	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea29	11	0	
iwgeb29	0	412070	0	??? GreLauncher29 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	29	-1	0	-1	-1	-1	-1	0	89465	0	0	0	0	894	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	321	10	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb29	11	0	
iwgec29	0	412072	0	GreLauncher29 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	29	-1	0	-1	-1	-1	-1	0	89465	0	0	0	0	894	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	321	10	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec29	11	0	
iwged29	0	412073	0	GreLauncher29 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	89465	0	0	0	0	894	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	321	10	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged29	11	0	
iwgea30	1	412074	179	Штурмовой Гранатомет [30 	120	0	0	-1	0	0	100	M	D	11	0	00001	0001	30	-1	0	-1	-1	-1	-1	0	98850	0	0	0	0	988	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	342	10	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea30	11	0	
iwgeb30	1	412074	179	Тип В  Штурмовой Гранатомет [30 	120	1	0	-1	0	0	100	M	D	11	0	00001	0001	30	-1	0	-1	-1	-1	-1	0	134550	0	0	0	0	1345	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	459	10	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb30	11	0	
iwgec30	0	412076	0	Гранатомет [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	30	-1	0	-1	-1	-1	-1	0	98850	0	0	0	0	988	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	342	10	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec30	11	0	
iwged30	0	412077	0	Гранатомет [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	98850	0	0	0	0	988	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	342	10	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged30	11	0	
iwgea31	0	412078	0	GreLauncher31 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	31	-1	0	-1	-1	-1	-1	0	109120	0	0	0	0	1091	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	364	10	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea31	11	0	
iwgeb31	0	412078	0	??? GreLauncher31 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	31	-1	0	-1	-1	-1	-1	0	109120	0	0	0	0	1091	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	364	10	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb31	11	0	
iwgec31	0	41207A	0	GreLauncher31 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	31	-1	0	-1	-1	-1	-1	0	109120	0	0	0	0	1091	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	364	10	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec31	11	0	
iwged31	0	41207B	0	GreLauncher31 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	109120	0	0	0	0	1091	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	364	10	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged31	11	0	
iwgea32	0	41207C	0	GreLauncher32 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	32	-1	0	-1	-1	-1	-1	0	120000	0	0	0	0	1200	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	387	10	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea32	11	0	
iwgeb32	0	41207C	0	??? GreLauncher32 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	32	-1	0	-1	-1	-1	-1	0	120000	0	0	0	0	1200	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	387	10	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb32	11	0	
iwgec32	0	41207E	0	GreLauncher32 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	32	-1	0	-1	-1	-1	-1	0	120000	0	0	0	0	1200	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	387	10	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec32	11	0	
iwged32	0	41207F	0	GreLauncher32 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	120000	0	0	0	0	1200	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	387	10	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged32	11	0	
iwgea33	0	412080	0	GreLauncher33 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	33	-1	0	-1	-1	-1	-1	0	131670	0	0	0	0	1316	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	410	10	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea33	11	0	
iwgeb33	0	412080	0	??? GreLauncher33 [ 	120	1	0	-1	0	0	100	L	D	11	0	00001	0001	33	-1	0	-1	-1	-1	-1	0	131670	0	0	0	0	1316	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	410	10	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgeb33	11	0	
iwgec33	0	412082	0	GreLauncher33 [  	120	2	0	-1	0	0	100	L	D	11	0	00001	0001	33	-1	0	-1	-1	-1	-1	0	131670	0	0	0	0	1316	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	410	10	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgec33	11	0	
iwged33	0	412083	0	GreLauncher33 [  	120	3	0	-1	0	0	100	L	D	11	0	00001	0001	1	-1	0	-1	-1	-1	-1	0	131670	0	0	0	0	1316	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	410	10	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwged33	11	0	
iwgea34	0	412084	0	GreLauncher34 [  	120	0	0	-1	0	0	100	L	D	11	0	00001	0001	34	-1	0	-1	-1	-1	-1	0	143820	0	0	0	0	1438	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	0	180	3000	45	434	10	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwgea34	11	0	
