clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	dword	stb4	float	dword	dword	dword	dword	byte	bulltype	dword	xeh	dword	dword	END
iwfla35	Flamthrower35 [  	411744	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	1668	0	0	0	-1	0	0	7	0	0	35	2	-1	15	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	J	0	-1	4	0	
iwflb35	??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	1669	0	0	0	-1	1	0	7	0	0	35	2	-1	15	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	J	0	-1	4	0	
iwfla36	Flamthrower36 [  	411746	0	00001	6	0	0	174420	0	0	0	0	1744	1	1	1	1	1670	0	0	0	-1	0	0	7	0	0	36	2	-1	16	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	577	1260	0	0	-1	J	0	-1	4	0	
iwflb36	??? Flamthrower36 [ 	411746	0	00001	6	0	0	174420	0	0	0	0	1744	1	1	1	1	1671	0	0	0	-1	1	0	7	0	0	36	2	-1	16	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	577	1260	0	0	-1	J	0	-1	4	0	
iwfla37	Flamthrower37 [  	411748	0	00001	6	0	0	189810	0	0	0	0	1898	1	1	1	1	1672	0	0	0	-1	0	0	7	0	0	37	2	-1	17	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	608	1334	0	0	-1	J	0	-1	4	0	
iwflb37	??? Flamthrower37 [ 	411748	0	00001	6	0	0	189810	0	0	0	0	1898	1	1	1	1	1673	0	0	0	-1	1	0	7	0	0	37	2	-1	17	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	608	1334	0	0	-1	J	0	-1	4	0	
iwfla38	Flamthrower38 [  	41174A	0	00001	6	0	0	205960	0	0	0	0	2059	1	1	1	1	1674	0	0	0	-1	0	0	7	0	0	38	2	-1	19	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	641	1409	0	0	-1	J	0	-1	4	0	
iwflb38	??? Flamthrower38 [ 	41174A	0	00001	6	0	0	205960	0	0	0	0	2059	1	1	1	1	1675	0	0	0	-1	1	0	7	0	0	38	2	-1	19	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	641	1409	0	0	-1	J	0	-1	4	0	
iwfla39	Flamthrower39 [  	41174C	0	00001	6	0	0	222885	0	0	0	0	2228	1	1	1	1	1676	0	0	0	-1	0	0	7	0	0	39	2	-1	20	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	672	1486	0	0	-1	J	0	-1	4	0	
iwflb39	??? Flamthrower39 [ 	41174C	0	00001	6	0	0	222885	0	0	0	0	2228	1	1	1	1	1677	0	0	0	-1	1	0	7	0	0	39	2	-1	20	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	672	1486	0	0	-1	J	0	-1	4	0	
iwfla40	Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	1678	1	0	0	-1	0	0	7	0	0	40	2	-1	22	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	J	0	-1	4	0	
iwflb40	Тип В  Штурмовой Огнемет [40  	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	1679	1	0	0	-1	1	0	7	0	0	40	2	-1	22	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwfla41	Flamthrower41 [  	411750	0	00001	6	0	0	260350	0	0	0	0	2603	1	1	1	1	1680	0	0	0	-1	0	0	7	0	0	41	2	-1	24	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	740	1651	0	0	-1	J	0	-1	4	0	
iwflb41	??? Flamthrower41 [ 	411750	0	00001	6	0	0	260350	0	0	0	0	2603	1	1	1	1	1681	0	0	0	-1	1	0	7	0	0	41	2	-1	24	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	740	1651	0	0	-1	J	0	-1	4	0	
iwfla42	Flamthrower42 [  	411752	0	00001	6	0	0	279510	0	0	0	0	2795	1	1	1	1	1682	0	0	0	-1	0	0	7	0	0	42	2	-1	26	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	776	1730	0	0	-1	J	0	-1	4	0	
iwflb42	??? Flamthrower42 [ 	411752	0	00001	6	0	0	279510	0	0	0	0	2795	1	1	1	1	1683	0	0	0	-1	1	0	7	0	0	42	2	-1	26	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	776	1730	0	0	-1	J	0	-1	4	0	
iwfla43	Flamthrower43 [  	411754	0	00001	6	0	0	298420	0	0	0	0	2984	1	1	1	1	1684	0	0	0	-1	0	0	7	0	0	43	2	-1	28	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	811	1804	0	0	-1	J	0	-1	4	0	
iwflb43	??? Flamthrower43 [ 	411754	0	00001	6	0	0	298420	0	0	0	0	2984	1	1	1	1	1685	0	0	0	-1	1	0	7	0	0	43	2	-1	28	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	811	1804	0	0	-1	J	0	-1	4	0	
iwfla44	Flamthrower44 [  	411756	0	00001	6	0	0	318560	0	0	0	0	3185	1	1	1	1	1686	0	0	0	-1	0	0	7	0	0	44	2	-1	30	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	848	1882	0	0	-1	J	0	-1	4	0	
iwflb44	??? Flamthrower44 [ 	411756	0	00001	6	0	0	318560	0	0	0	0	3185	1	1	1	1	1687	0	0	0	-1	1	0	7	0	0	44	2	-1	30	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	848	1882	0	0	-1	J	0	-1	4	0	
iwfla45	Flamthrower45 [  	411758	0	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	1688	0	0	0	-1	0	0	7	0	0	45	2	-1	33	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwflb45	??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	1689	0	0	0	-1	1	0	7	0	0	45	2	-1	33	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	J	0	-1	4	0	
iwfla46	Flamthrower46 [  	41175A	0	00001	6	0	0	361560	0	0	0	0	3615	1	1	1	1	1690	0	0	0	-1	0	0	7	0	0	46	2	-1	37	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	923	2044	0	0	-1	J	0	-1	4	0	
iwflb46	??? Flamthrower46 [ 	41175A	0	00001	6	0	0	361560	0	0	0	0	3615	1	1	1	1	1691	0	0	0	-1	1	0	7	0	0	46	2	-1	37	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	923	2044	0	0	-1	J	0	-1	4	0	
iwfla47	Flamthrower47 [  	41175C	0	00001	6	0	0	384460	0	0	0	0	3844	1	1	1	1	1692	0	0	0	-1	0	0	7	0	0	47	2	-1	40	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	962	2127	0	0	-1	J	0	-1	4	0	
iwflb47	??? Flamthrower47 [ 	41175C	0	00001	6	0	0	384460	0	0	0	0	3844	1	1	1	1	1693	0	0	0	-1	1	0	7	0	0	47	2	-1	40	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	962	2127	0	0	-1	J	0	-1	4	0	
iwfla48	Flamthrower48 [  	41175E	0	00001	6	0	0	408000	0	0	0	0	4080	1	1	1	1	1694	0	0	0	-1	0	0	7	0	0	48	2	-1	44	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1002	2210	0	0	-1	J	0	-1	4	0	
iwflb48	??? Flamthrower48 [ 	41175E	0	00001	6	0	0	408000	0	0	0	0	4080	1	1	1	1	1695	0	0	0	-1	1	0	7	0	0	48	2	-1	44	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1002	2210	0	0	-1	J	0	-1	4	0	
iwfla49	Flamthrower49 [  	411760	0	00001	6	0	0	448350	0	0	0	0	4483	1	1	1	1	1696	0	0	0	-1	0	0	7	0	0	49	2	-1	49	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1082	2379	0	0	-1	J	0	-1	4	0	
iwflb49	??? Flamthrower49 [ 	411760	0	00001	6	0	0	448350	0	0	0	0	4483	1	1	1	1	1697	0	0	0	-1	1	0	7	0	0	49	2	-1	49	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1082	2379	0	0	-1	J	0	-1	4	0	
iwfla50	Flamthrower50 [  	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	1698	0	0	0	-1	0	0	7	0	0	50	2	-1	54	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	J	0	-1	4	0	
iwflb50	??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	1699	0	0	0	-1	1	0	7	0	0	50	2	-1	54	-1	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	J	0	-1	4	0	
iwfaa01	Faust1 [  	411500	0	00001	6	0	0	120	0	0	0	0	1	1	1	1	1	1700	0	0	0	-1	0	0	0	0	0	1	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	13	31	0	0	-1	K	0	-1	4	0	
iwfab01	??? Faust1 [ 	411500	0	00001	6	0	0	310	0	0	0	0	3	1	1	1	1	1701	0	0	0	-1	1	0	0	0	0	1	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	17	40	0	0	-1	K	0	-1	4	0	
iwfaa02	Faust2 [  	411502	0	00001	6	0	0	310	0	0	0	0	3	1	1	1	1	1702	0	0	0	-1	0	0	0	0	0	2	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	17	40	0	0	-1	K	0	-1	4	0	
iwfab02	??? Faust2 [ 	411502	0	00001	6	0	0	600	0	0	0	0	6	1	1	1	1	1703	0	0	0	-1	1	0	0	0	0	2	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	22	52	0	0	-1	K	0	-1	4	0	
iwfaa03	Faust3 [  	411504	0	00001	6	0	0	600	0	0	0	0	6	1	1	1	1	1704	0	0	0	-1	0	0	0	0	0	3	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	22	52	0	0	-1	K	0	-1	4	0	
iwfab03	??? Faust3 [ 	411504	0	00001	6	0	0	1375	0	0	0	0	13	1	1	1	1	1705	0	0	0	-1	1	0	0	0	0	3	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	30	72	0	0	-1	K	0	-1	4	0	
iwfaa04	Faust4 [  	411506	0	00001	6	0	0	940	0	0	0	0	9	1	1	1	1	1706	0	0	0	-1	0	0	0	0	0	4	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	25	61	0	0	-1	K	0	-1	4	0	
iwfaz04	Ракетомет Титан 	411507	223	00001	6	0	0	940	0	0	0	0	2208	1	1	1	1	1707	0	0	0	-1	4	0	7	0	0	45	2	-1	33	-1	0	0	0	2333	1	25	0	0	0	0	0	0	-100	0	0	0	11	0	7	2	1111	225	2570	5201	0	0	-1	K	1	950B	4	0	
iwfaa05	Faust5 [  	411508	0	00001	6	0	0	1375	0	0	0	0	13	1	1	1	1	1708	0	0	0	-1	0	0	0	0	0	5	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	30	72	0	0	-1	K	0	-1	4	0	
iwfaz05	Ракетомет Титан Мк.II 	411507	206	00001	6	0	0	2625	0	0	0	0	2208	1	1	1	1	1709	0	0	0	-1	4	0	0	0	0	50	2	-1	33	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	2150	4371	0	0	-1	K	0	-1	4	0	
iwfaa06	Faust6 [  	41150A	0	00001	6	0	0	1920	0	0	0	0	19	1	1	1	1	1710	0	0	0	-1	0	0	0	0	0	6	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	36	83	0	0	-1	K	0	-1	4	0	
iwfab06	??? Faust6 [ 	41150A	0	00001	6	0	0	1920	0	0	0	0	19	1	1	1	1	1711	0	0	0	-1	1	0	0	0	0	6	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	36	83	0	0	-1	K	0	-1	4	0	
iwfaa07	Faust7 [  	41150C	0	00001	6	0	0	2625	0	0	0	0	26	1	1	1	1	1712	0	0	0	-1	0	0	0	0	0	7	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	43	98	0	0	-1	K	0	-1	4	0	
iwfab07	??? Faust7 [ 	41150C	0	00001	6	0	0	5750	0	0	0	0	57	1	1	1	1	1713	0	0	0	-1	1	0	0	0	0	7	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	68	150	0	0	-1	K	0	-1	4	0	
iwfaa08	Faust8 [  	41150E	0	00001	6	0	0	3480	0	0	0	0	34	1	1	1	1	1714	0	0	0	-1	0	0	0	0	0	8	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	51	113	0	0	-1	K	0	-1	4	0	
iwfab08	??? Faust8 [ 	41150E	0	00001	6	0	0	3480	0	0	0	0	34	1	1	1	1	1715	0	0	0	-1	1	0	0	0	0	8	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	51	113	0	0	-1	K	0	-1	4	0	
iwfaa09	Faust9 [  	411510	0	00001	6	0	0	4545	0	0	0	0	45	1	1	1	1	1716	0	0	0	-1	0	0	0	0	0	9	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	59	131	0	0	-1	K	0	-1	4	0	
iwfab09	??? Faust9 [ 	411510	0	00001	6	0	0	4545	0	0	0	0	45	1	1	1	1	1717	0	0	0	-1	1	0	0	0	0	9	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	59	131	0	0	-1	K	0	-1	4	0	
iwfaa10	Faust10 [  	411512	145	00001	6	0	0	5750	0	0	0	0	57	1	1	1	1	1718	0	0	0	-1	0	0	3	0	0	10	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	68	150	0	0	-1	K	0	-1	4	0	
iwfab10	??? Faust10 [ 	411512	145	00001	6	0	0	9000	0	0	0	0	90	1	1	1	1	1719	0	0	0	-1	1	0	3	0	0	10	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	88	195	0	0	-1	K	0	-1	4	0	
iwfaa11	Faust11 [  	411514	0	00001	6	0	0	7260	0	0	0	0	72	1	1	1	1	1720	0	0	0	-1	0	0	3	0	0	11	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	78	172	0	0	-1	K	0	-1	4	0	
iwfab11	??? Faust11 [ 	411514	0	00001	6	0	0	7260	0	0	0	0	72	1	1	1	1	1721	0	0	0	-1	1	0	3	0	0	11	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	78	172	0	0	-1	K	0	-1	4	0	
iwfaa12	Faust12 [  	411516	146	00001	6	0	0	9000	0	0	0	0	90	1	1	1	1	1722	0	0	0	-1	0	0	3	0	0	12	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	88	195	0	0	-1	K	0	-1	4	0	
iwfab12	??? Faust12 [ 	411516	146	00001	6	0	0	15600	0	0	0	0	156	1	1	1	1	1723	0	0	0	-1	1	0	3	0	0	12	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	127	270	0	0	-1	K	0	-1	4	0	
iwfaa13	Faust13 [  	411518	0	00001	6	0	0	10855	0	0	0	0	108	1	1	1	1	1724	0	0	0	-1	0	0	3	0	0	13	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	101	217	0	0	-1	K	0	-1	4	0	
iwfab13	??? Faust13 [ 	411518	0	00001	6	0	0	10855	0	0	0	0	108	1	1	1	1	1725	0	0	0	-1	1	0	3	0	0	13	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	101	217	0	0	-1	K	0	-1	4	0	
iwfaa14	Faust14 [  	41151A	0	00001	6	0	0	13160	0	0	0	0	131	1	1	1	1	1726	0	0	0	-1	0	0	3	0	0	14	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	114	244	0	0	-1	K	0	-1	4	0	
iwfab14	??? Faust14 [ 	41151A	0	00001	6	0	0	13160	0	0	0	0	131	1	1	1	1	1727	0	0	0	-1	1	0	3	0	0	14	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	114	244	0	0	-1	K	0	-1	4	0	
iwfaa15	Faust15 [  	41151C	0	00001	6	0	0	15600	0	0	0	0	156	1	1	1	1	1728	0	0	0	-1	0	0	3	0	0	15	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	127	270	0	0	-1	K	0	-1	4	0	
iwfab15	??? Faust15 [ 	41151C	0	00001	6	0	0	25200	0	0	0	0	252	1	1	1	1	1729	0	0	0	-1	1	0	3	0	0	15	2	-1	1	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	173	364	0	0	-1	K	0	-1	4	0	
iwfaa16	Faust16 [  	41151E	0	00001	6	0	0	18480	0	0	0	0	184	1	1	1	1	1730	0	0	0	-1	0	0	6	0	0	16	2	-1	2	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	140	300	0	0	-1	K	0	-1	4	0	
iwfab16	??? Faust16 [ 	41151E	0	00001	6	0	0	18480	0	0	0	0	184	1	1	1	1	1731	0	0	0	-1	1	0	6	0	0	16	2	-1	2	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	140	300	0	0	-1	K	0	-1	4	0	
iwfaa17	Faust17 [  	411520	0	00001	6	0	0	21675	0	0	0	0	216	1	1	1	1	1732	0	0	0	-1	0	0	6	0	0	17	2	-1	3	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	156	332	0	0	-1	K	0	-1	4	0	
iwfab17	??? Faust17 [ 	411520	0	00001	6	0	0	21675	0	0	0	0	216	1	1	1	1	1733	0	0	0	-1	1	0	6	0	0	17	2	-1	3	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	156	332	0	0	-1	K	0	-1	4	0	
iwfaa18	Faust18 [  	411522	0	00001	6	0	0	25200	0	0	0	0	252	1	1	1	1	1734	0	0	0	-1	0	0	6	0	0	18	2	-1	4	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	173	364	0	0	-1	K	0	-1	4	0	
iwfab18	??? Faust18 [ 	411522	0	00001	6	0	0	33400	0	0	0	0	334	1	1	1	1	1735	0	0	0	-1	1	0	6	0	0	18	2	-1	4	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	207	434	0	0	-1	K	0	-1	4	0	
iwfaa19	Faust19 [  	411524	0	00001	6	0	0	29165	0	0	0	0	291	1	1	1	1	1736	0	0	0	-1	0	0	6	0	0	19	2	-1	4	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	190	399	0	0	-1	K	0	-1	4	0	
iwfab19	??? Faust19 [ 	411524	0	00001	6	0	0	29165	0	0	0	0	291	1	1	1	1	1737	0	0	0	-1	1	0	6	0	0	19	2	-1	4	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	190	399	0	0	-1	K	0	-1	4	0	
iwfaa20	Faust20 [  	411526	0	00001	6	0	0	33400	0	0	0	0	334	1	1	1	1	1738	0	0	0	-1	0	0	6	0	0	20	2	-1	4	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	207	434	0	0	-1	K	0	-1	4	0	
iwfab20	??? Faust20 [ 	411526	0	00001	6	0	0	43230	0	0	0	0	432	1	1	1	1	1739	0	0	0	-1	1	0	6	0	0	20	2	-1	4	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	244	511	0	0	-1	K	0	-1	4	0	
iwfaa21	Faust21 [  	411528	0	00001	6	0	0	38115	0	0	0	0	381	1	1	1	1	1740	0	0	0	-1	0	0	7	0	0	21	2	-1	5	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	225	472	0	0	-1	K	0	-1	4	0	
iwfab21	??? Faust21 [ 	411528	0	00001	6	0	0	38115	0	0	0	0	381	1	1	1	1	1741	0	0	0	-1	1	0	7	0	0	21	2	-1	5	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	225	472	0	0	-1	K	0	-1	4	0	
iwfaa22	Faust22 [  	41152A	0	00001	6	0	0	43230	0	0	0	0	432	1	1	1	1	1742	0	0	0	-1	0	0	7	0	0	22	2	-1	5	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	244	511	0	0	-1	K	0	-1	4	0	
iwfab22	??? Faust22 [ 	41152A	0	00001	6	0	0	61625	0	0	0	0	616	1	1	1	1	1743	0	0	0	-1	1	0	7	0	0	22	2	-1	5	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	307	641	0	0	-1	K	0	-1	4	0	
iwfaa23	Faust23 [  	41152C	0	00001	6	0	0	48875	0	0	0	0	488	1	1	1	1	1744	0	0	0	-1	0	0	7	0	0	23	2	-1	6	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	265	553	0	0	-1	K	0	-1	4	0	
iwfab23	??? Faust23 [ 	41152C	0	00001	6	0	0	48875	0	0	0	0	488	1	1	1	1	1745	0	0	0	-1	1	0	7	0	0	23	2	-1	6	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	265	553	0	0	-1	K	0	-1	4	0	
iwfaa24	Faust24 [  	41152E	0	00001	6	0	0	54960	0	0	0	0	549	1	1	1	1	1746	0	0	0	-1	0	0	7	0	0	24	2	-1	6	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	286	595	0	0	-1	K	0	-1	4	0	
iwfab24	??? Faust24 [ 	41152E	0	00001	6	0	0	54960	0	0	0	0	549	1	1	1	1	1747	0	0	0	-1	1	0	7	0	0	24	2	-1	6	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	286	595	0	0	-1	K	0	-1	4	0	
iwfaa25	Faust25 [  	411530	0	00001	6	0	0	61625	0	0	0	0	616	1	1	1	1	1748	0	0	0	-1	0	0	7	0	0	25	2	-1	7	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	307	641	0	0	-1	K	0	-1	4	0	
iwfab25	??? Faust25 [ 	411530	0	00001	6	0	0	84700	0	0	0	0	847	1	1	1	1	1749	0	0	0	-1	1	0	7	0	0	25	2	-1	7	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	378	787	0	0	-1	K	0	-1	4	0	
iwfaa26	Faust26 [  	411532	0	00001	6	0	0	68640	0	0	0	0	686	1	1	1	1	1750	0	0	0	-1	0	0	7	0	0	26	2	-1	8	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	330	686	0	0	-1	K	0	-1	4	0	
iwfab26	??? Faust26 [ 	411532	0	00001	6	0	0	68640	0	0	0	0	686	1	1	1	1	1751	0	0	0	-1	1	0	7	0	0	26	2	-1	8	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	330	686	0	0	-1	K	0	-1	4	0	
iwfaa27	Faust27 [  	411534	0	00001	6	0	0	76410	0	0	0	0	764	1	1	1	1	1752	0	0	0	-1	0	0	7	0	0	27	2	-1	8	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	354	736	0	0	-1	K	0	-1	4	0	
iwfab27	??? Faust27 [ 	411534	0	00001	6	0	0	76410	0	0	0	0	764	1	1	1	1	1753	0	0	0	-1	1	0	7	0	0	27	2	-1	8	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	354	736	0	0	-1	K	0	-1	4	0	
iwfaa28	Панцершрекер [28 	411536	152	00001	6	0	0	84700	0	0	0	0	847	1	1	1	1	1754	1	0	0	-1	0	0	7	0	0	28	2	-1	9	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	14	0	7	2	1111	225	378	787	0	0	-1	K	0	-1	4	0	
iwfab28	Тип В  Панцершрекер [28 	411536	152	00001	6	0	0	103200	0	0	0	0	1032	1	1	1	1	1755	1	0	0	-1	1	0	7	0	0	28	2	-1	9	-1	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	2	1111	225	432	894	0	0	-1	K	0	-1	4	0	
