string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	dword	dword	float	dword	dword	float	float	float	float	float	dword	float	float	float	dword	dword	float	float	float	float	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	float	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	string[64]	float	dword	float	float	float	float	float	float	float	dword	dword	dword	float	float	float	float	float	float	float	dword	float	float	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	dword	float	float	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	END
047A1	Тролль Лазувардинов	076	0	-1	10	34	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	34	0	30	1	2	1	187391	1761	0	-1	1	0	0	30	65	83	71	-1	0	592	0,5	0,254126012	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1815	0	0	2034	2034	2034	832	270	4	30	100	56,25	100	5000	1,5	2,25	150	0	60	8000	100	0	0	-1	0	-1	0	-1	0	9	0,072442003	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	256	
03800	Древний Ящер	06F	0	-1	7	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	00002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1088	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	2049	
03801	Древний Ящер	06F	0	-1	7	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	00002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1088	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	2049	
03802	Древний Ящер	06F	0	-1	7	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	00002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1088	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	2049	
03B00	Доспех-Призрак	094	0	-1	5	35	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	1	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1000	270	4	30	100	120	100	5000	3	6	100	0	40	8000	0	100	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	9	514	
03B01	Доспех-Призрак	094	0	-1	5	35	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	1	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1000	270	4	30	100	120	100	5000	3	6	100	0	40	8000	0	100	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	9	514	
03B02	Доспех-Призрак	094	0	-1	5	35	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	1	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1000	270	4	30	100	120	100	5000	3	6	100	0	40	8000	0	100	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	9	514	
03600	Культист Молотобоец	066	0	-1	6	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	832	270	4	30	100	43,75	100	5000	3	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	513	
03601	Культист Молотобоец	066	0	-1	6	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	832	270	4	30	100	43,75	100	5000	3	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	513	
03602	Культист Молотобоец	066	0	-1	6	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	832	270	4	30	100	43,75	100	5000	3	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	513	
03700	Слизень	093	0	-1	4	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	27	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1088	270	4	30	100	43,75	100	5000	2	3	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03701	Слизень	093	0	-1	4	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	27	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1088	270	4	30	100	43,75	100	5000	2	3	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03702	Слизень	093	0	-1	4	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	27	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	1088	270	4	30	100	43,75	100	5000	2	3	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03300	Русалка	08B	0	-1	7	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	50	0	0	00001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	258	
0100C	Саблезуб Страж	021	0	-1	0	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	35	0	31	1	2	1	0	1987	0	-1	1	0	0	30	65	215	74	-1	0	631	0,5	0,242223993	0	0	0	0	19	0	00003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2799	0	0	2034	2034	2034	864	270	4	30	100	31,25	150	5000	3	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	1	
0110C	Шипоголов Страж	022	0	-1	6	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	35	0	31	1	2	1	0	1987	0	-1	1	0	0	30	65	215	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2799	0	0	2034	2034	2034	800	270	4	30	100	31,25	150	5000	3	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	513	
048A1	Воительница Лазувардинов	07B	0	-1	10	35	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	35	0	31	1	2	1	348007	1987	0	-1	1	0	0	30	65	85	74	-1	0	631	0,5	0,242223993	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1866	0	0	2034	2034	2034	640	270	4	30	100	56,25	100	5000	2	6	150	0	60	8000	100	0	0	-1	0	-1	0	-1	0	9	0,072968997	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	1	256	
03A00	Армированный Дроид	095	0	-1	7	36	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	36	0	32	1	2	1	452408	2248	0	-1	1	1	0	30	65	88	76	-1	0	671	0,5	0,230240002	0	0	0	0	0	0	00004	00005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1907	0	0	2034	2034	2034	1088	270	4	30	100	120	100	5000	3	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	15	514	
03A01	Армированный Дроид	095	0	-1	7	36	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	36	0	32	1	2	1	452408	2248	0	-1	1	1	0	30	65	88	76	-1	0	671	0,5	0,230240002	0	0	0	0	0	0	00004	00005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1907	0	0	2034	2034	2034	1088	270	4	30	100	120	100	5000	3	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	15	514	
03A02	Армированный Дроид	095	0	-1	7	36	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	36	0	32	1	2	1	452408	2248	0	-1	1	1	0	30	65	88	76	-1	0	671	0,5	0,230240002	0	0	0	0	0	0	00004	00005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1907	0	0	2034	2034	2034	1088	270	4	30	100	120	100	5000	3	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	15	514	
03900	Наяда	08D	0	-1	7	36	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	36	0	32	1	2	1	452408	2248	0	-1	1	0	0	30	65	88	76	-1	0	671	0,5	0,230240002	0	0	0	70	0	0	00001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1907	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	100	0	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	4352	
03901	Наяда	08D	0	-1	7	36	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	36	0	32	1	2	1	452408	2248	0	-1	1	0	0	30	65	88	76	-1	0	671	0,5	0,230240002	0	0	0	70	0	0	00001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1907	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	100	0	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	4352	
03902	Наяда	08D	0	-1	7	36	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	36	0	32	1	2	1	452408	2248	0	-1	1	0	0	30	65	88	76	-1	0	671	0,5	0,230240002	0	0	0	70	0	0	00001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1907	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	100	0	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	4352	
0120C	Взрослый Ратозверь Страж	027	0	-1	0	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	36	0	32	1	2	1	0	2248	0	-1	1	0	0	30	65	218	76	-1	0	671	0,5	0,230240002	0	0	0	0	0	0	00003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2861	0	0	2034	2034	2034	736	270	4	30	100	37,5	150	5000	2	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
0130C	Раптор Страж	088	0	-1	2	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	36	0	32	1	2	1	0	2248	0	-1	1	0	0	30	65	218	76	-1	0	671	0,5	0,230240002	0	0	0	0	0	0	00006	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2861	0	0	2034	2034	2034	1056	270	4	30	100	37,5	150	5000	3	6	12	0	21,60000038	8000	100	100	1	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
0150C	Синий Молотоглав Страж	02D	0	-1	2	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	36	0	32	1	2	1	0	2248	0	-1	1	0	0	30	65	218	76	-1	0	671	0,5	0,230240002	0	0	0	0	0	0	00007	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2861	0	0	2034	2034	2034	640	270	4	30	100	31,25	150	5000	2	4	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
03C00	Древний Скарабей	06C	0	-1	3	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	640	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03C01	Древний Скарабей	06C	0	-1	3	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	640	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03C02	Древний Скарабей	06C	0	-1	3	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	640	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03E00	Черный Песчанный Червь	097	0	-1	7	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	60	0	00008	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	1000	270	4	30	100	120	100	5000	3	5	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03E01	Черный Песчанный Червь	097	0	-1	7	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	60	0	00008	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	1000	270	4	30	100	120	100	5000	3	5	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
03E02	Черный Песчанный Червь	097	0	-1	7	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	60	0	00008	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	1000	270	4	30	100	120	100	5000	3	5	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
0160C	Аргол Страж	030	0	-1	4	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	37	0	33	1	2	1	0	2573	0	-1	1	0	0	30	65	222	79	-1	0	713	0,5	0,219144002	0	0	0	0	0	24	00009	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2927	0	0	2034	2034	2034	640	270	4	30	100	37,5	150	5000	3	5	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
0170C	Змееголов Страж	031	0	-1	6	0	10000	1	50	30	50	1	0	0	0	500	0	5	10	-1	37	0	33	1	2	1	0	2573	0	-1	1	0	0	30	65	222	79	-1	0	713	0,5	0,219144002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2927	0	0	2034	2034	2034	928	270	4	30	100	37,5	150	5000	3	5	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	23	513	
046A2	Воин Лазувардинов	071	0	-1	10	37	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	37	0	33	1	2	1	588126	2573	0	-1	1	0	0	30	65	92	79	-1	0	713	0,5	0,219144002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1951	0	0	2034	2034	2034	832	270	4	30	100	56,25	100	5000	1,5	2,25	150	0	60	8000	100	0	0	-1	0	-1	0	-1	0	9	0,073990002	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	1	258	
03D00	Лобстер Матриарх	069	0	-1	3	38	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	38	0	34	1	2	1	764561	2927	0	-1	1	0	0	30	65	96	83	-1	0	755	0,5	0,210334003	0	0	0	60	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2011	0	0	2034	2034	2034	1216	270	4	30	100	43,75	100	5000	2	4	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
