string[64]	dword	dword	dword	double	dword	dword	dword	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	double	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	dword	string[64]	string[64]	dword	string[64]	dword	string[64]	END
Q034055	-1	0	0	-1	5	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	362	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034055	
Q034056	-1	0	0	-1	5	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	362	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034056	
Q034057	-1	0	0	-1	5	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	362	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034057	
Q034058	-1	0	0	-1	5	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	362	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034058	
Q034059	-1	0	0	-1	5	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	362	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034059	
Q034060	-1	0	0	-1	6	1	0	0	3	01002	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	500	10122	0	0	1	iwknb07	1	-1	iwswb07	1	-1	iwaxb07	1	-1	iwmab07	1	-1	iwspb07	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034060	
Q034061	-1	0	0	-1	6	1	0	0	3	01002	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	500	10122	0	0	1	iwbob07	1	-1	iwfib07	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034061	
Q034062	-1	0	0	-1	6	1	0	0	3	01002	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	500	10122	0	0	0	iwstb07	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034062	
Q034063	-1	0	0	-1	6	1	0	0	3	01002	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	500	10122	0	0	1	iwbob07	1	-1	iwfib07	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034063	
Q034064	-1	0	0	-1	6	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034064	
Q034065	-1	0	0	-1	6	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034065	
Q034066	-1	0	0	-1	6	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034066	
Q034067	-1	0	0	-1	6	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034067	
Q034068	-1	0	0	-1	6	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034068	
Q034069	-1	0	0	-1	6	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	552	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034069	
Q034070	-1	0	0	-1	7	1	0	0	3	01402	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	600	10389	0	0	0	iqres01	1	-1	iwmtc01	1	-1	itttt00	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034070	
Q034071	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034071	
Q034072	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034072	
Q034073	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034073	
Q034074	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034074	
Q034075	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034075	
Q034076	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034076	
Q034077	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034077	
Q034078	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034078	
Q034079	-1	0	0	-1	7	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	842	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034079	
Q034080	-1	0	0	-1	8	1	0	0	3	01302	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	600	11677	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	Q034080	
Q034081	-1	0	0	-1	8	1	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034081	
Q034082	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034082	
Q034083	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034083	
Q034084	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034084	
Q034085	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034085	
Q034086	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034086	
Q034087	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034087	
Q034088	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034088	
Q034089	-1	0	0	-1	8	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1290	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034089	
Q034090	-1	0	0	-1	9	1	0	0	3	01602	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	800	16251	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034090	
Q034091	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034091	
Q034092	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034092	
Q034093	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034093	
Q034094	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034094	
Q034095	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034095	
Q034096	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034096	
Q034097	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034097	
Q034098	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034098	
Q034099	-1	0	0	-1	9	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	1982	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034099	
Q034100	-1	0	0	-1	10	1	0	0	3	01502	-1	-1	20	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	800	18119	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034100	
Q034101	-1	0	0	-1	10	1	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034101	
Q034102	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034102	
Q034103	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034103	
Q034104	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034104	
Q034105	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034105	
Q034106	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034106	
Q034107	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034107	
Q034108	-1	0	0	-1	10	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	3054	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q034108	
