string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	float	END
ikcc093	0	80065C	0	Мантия Слуги Альянса93	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc093	-1	0	0	
ikcc094	0	80065D	0	Мантия Слуги Альянса94	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc094	-1	0	0	
ikcc095	0	80065E	0	Мантия Слуги Альянса95	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc095	-1	0	0	
ikcc096	0	80065F	0	Мантия Слуги Альянса96	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc096	-1	0	0	
ikcc097	0	800660	0	Мантия Слуги Альянса97	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc097	-1	0	0	
ikcc098	0	800661	0	Мантия Слуги Альянса98	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc098	-1	0	0	
ikcc099	0	800662	0	Мантия Слуги Альянса99	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc099	-1	0	0	
ikcc100	0	800663	0	Мантия Слуги Альянса100	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc100	-1	0	0	
ikcc101	0	800664	0	Мантия Слуги Альянса101	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc101	-1	0	0	
ikcc102	0	800665	0	Мантия Слуги Альянса102	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc102	-1	0	0	
ikcc103	0	800666	0	Мантия Слуги Альянса103	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc103	-1	0	0	
ikcc104	0	800667	0	Мантия Слуги Альянса104	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc104	-1	0	0	
ikcc105	0	800668	0	Мантия Слуги Альянса105	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc105	-1	0	0	
ikcc106	0	800669	0	Мантия Слуги Альянса106	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc106	-1	0	0	
ikcc107	0	80066A	0	Мантия Слуги Альянса107	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc107	-1	0	0	
ikcc108	0	80066B	0	Мантия Слуги Альянса108	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc108	-1	0	0	
ikcc109	0	80066C	0	Мантия Слуги Альянса109	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc109	-1	0	0	
ikcc110	0	80066D	0	Мантия Слуги Альянса110	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc110	-1	0	0	
ikcc111	0	80066E	0	Мантия Слуги Альянса111	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc111	-1	0	0	
ikcc112	0	80066F	0	Мантия Слуги Альянса112	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc112	-1	0	0	
ikcc113	0	800670	0	Мантия Слуги Альянса113	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc113	-1	0	0	
ikcc114	0	800671	0	Мантия Слуги Альянса114	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc114	-1	0	0	
ikcc115	0	800672	0	Мантия Слуги Альянса115	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc115	-1	0	0	
ikcc116	0	800673	0	Мантия Слуги Альянса116	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc116	-1	0	0	
ikcc117	0	800674	0	Мантия Слуги Альянса117	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc117	-1	0	0	
ikcc118	0	800675	0	Мантия Слуги Альянса118	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc118	-1	0	0	
ikcc119	0	800676	0	Мантия Слуги Альянса119	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc119	-1	0	0	
ikcc120	0	800677	0	Мантия Слуги Альянса120	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc120	-1	0	0	
ikcc121	0	800678	0	Мантия Слуги Альянса121	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc121	-1	0	0	
ikcc122	0	800679	0	Мантия Слуги Альянса122	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc122	-1	0	0	
ikcc123	0	80067A	0	Мантия Слуги Альянса123	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc123	-1	0	0	
ikcc124	0	80067B	0	Мантия Слуги Альянса124	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc124	-1	0	0	
ikcc125	0	80067C	0	Мантия Слуги Альянса125	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc125	-1	0	0	
ikcc126	0	80067D	0	Мантия Слуги Альянса126	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc126	-1	0	0	
ikcc127	0	80067E	0	Мантия Слуги Альянса127	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc127	-1	0	0	
ikcc128	0	80067F	0	Мантия Слуги Альянса128	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc128	-1	0	0	
ikcc129	0	800680	0	Мантия Слуги Альянса129	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc129	-1	0	0	
ikcc130	0	800681	0	Мантия Слуги Альянса130	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc130	-1	0	0	
ikcc131	0	800682	0	Мантия Слуги Альянса131	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc131	-1	0	0	
ikcc132	0	800683	0	Мантия Слуги Альянса132	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc132	-1	0	0	
ikcc133	0	800684	0	Мантия Слуги Альянса133	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc133	-1	0	0	
ikcc134	0	800685	0	Мантия Слуги Альянса134	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc134	-1	0	0	
ikcc135	0	800686	0	Мантия Слуги Альянса135	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc135	-1	0	0	
ikcc136	0	800687	0	Мантия Слуги Альянса136	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc136	-1	0	0	
ikcc137	0	800688	0	Мантия Слуги Альянса137	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc137	-1	0	0	
ikcc138	0	800689	0	Мантия Слуги Альянса138	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc138	-1	0	0	
ikcc139	0	80068A	0	Мантия Слуги Альянса139	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc139	-1	0	0	
ikcc140	0	80068B	0	Мантия Слуги Альянса140	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc140	-1	0	0	
ikcc141	0	80068C	0	Мантия Слуги Альянса141	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc141	-1	0	0	
ikcc142	0	80068D	0	Мантия Слуги Альянса142	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc142	-1	0	0	
ikcc143	0	80068E	0	Мантия Слуги Альянса143	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc143	-1	0	0	
ikcc144	0	80068F	0	Мантия Слуги Альянса144	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc144	-1	0	0	
ikcc145	0	800690	0	Мантия Слуги Альянса145	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc145	-1	0	0	
ikcc146	0	800691	0	Мантия Слуги Альянса146	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc146	-1	0	0	
ikcc147	0	800692	0	Мантия Слуги Альянса147	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc147	-1	0	0	
ikcc148	0	800693	0	Мантия Слуги Альянса148	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc148	-1	0	0	
ikcc149	0	800694	0	Мантия Слуги Альянса149	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc149	-1	0	0	
ikcc150	0	800695	0	Мантия Слуги Альянса150	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc150	-1	0	0	
ikcc151	0	800696	0	Мантия Слуги Альянса151	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc151	-1	0	0	
ikcc152	0	800697	0	Мантия Слуги Альянса152	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc152	-1	0	0	
ikcc153	0	800698	0	Мантия Слуги Альянса153	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc153	-1	0	0	
ikcc154	0	800699	0	Мантия Слуги Альянса154	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc154	-1	0	0	
ikcc155	0	80069A	0	Мантия Слуги Альянса155	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc155	-1	0	0	
ikcc156	0	80069B	0	Мантия Слуги Альянса156	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc156	-1	0	0	
ikcc157	0	80069C	0	Мантия Слуги Альянса157	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc157	-1	0	0	
ikcc158	0	80069D	0	Мантия Слуги Альянса158	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc158	-1	0	0	
ikcc159	0	80069E	0	Мантия Слуги Альянса159	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc159	-1	0	0	
ikcc160	0	80069F	0	Мантия Слуги Альянса160	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc160	-1	0	0	
ikcc161	0	8006A0	0	Мантия Слуги Альянса161	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc161	-1	0	0	
ikcc162	0	8006A1	0	Мантия Слуги Альянса162	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc162	-1	0	0	
ikcc163	0	8006A2	0	Мантия Слуги Альянса163	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc163	-1	0	0	
ikcc164	0	8006A3	0	Мантия Слуги Альянса164	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc164	-1	0	0	
ikcc165	0	8006A4	0	Мантия Слуги Альянса165	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc165	-1	0	0	
ikcc166	0	8006A5	0	Мантия Слуги Альянса166	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc166	-1	0	0	
ikcc167	0	8006A6	0	Мантия Слуги Альянса167	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc167	-1	0	0	
ikcc168	0	8006A7	0	Мантия Слуги Альянса168	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc168	-1	0	0	
ikcc169	0	8006A8	0	Мантия Слуги Альянса169	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc169	-1	0	0	
ikcc170	0	8006A9	0	Мантия Слуги Альянса170	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc170	-1	0	0	
ikcc171	0	8006AA	0	Мантия Слуги Альянса171	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc171	-1	0	0	
ikcc172	0	8006AB	0	Мантия Слуги Альянса172	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc172	-1	0	0	
ikcc173	0	8006AC	0	Мантия Слуги Альянса173	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc173	-1	0	0	
ikcc174	0	8006AD	0	Мантия Слуги Альянса174	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc174	-1	0	0	
ikcc175	0	8006AE	0	Мантия Слуги Альянса175	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc175	-1	0	0	
ikcc176	0	8006AF	0	Мантия Слуги Альянса176	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc176	-1	0	0	
ikcc177	0	8006B0	0	Мантия Слуги Альянса177	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc177	-1	0	0	
ikcc178	0	8006B1	0	Мантия Слуги Альянса178	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc178	-1	0	0	
ikcc179	0	8006B2	0	Мантия Слуги Альянса179	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc179	-1	0	0	
ikcc180	0	8006B3	0	Мантия Слуги Альянса180	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc180	-1	0	0	
ikcc181	0	8006B4	0	Мантия Слуги Альянса181	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc181	-1	0	0	
ikcc182	0	8006B5	0	Мантия Слуги Альянса182	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc182	-1	0	0	
ikcc183	0	8006B6	0	Мантия Слуги Альянса183	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc183	-1	0	0	
ikcc184	0	8006B7	0	Мантия Слуги Альянса184	6	0	6	0	00110	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikcc184	-1	0	0	
