clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	float	dword	END
ikcc236	Мантия Слуги Альянса236	8006EB	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	291	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc237	Мантия Слуги Альянса237	8006EC	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	292	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc238	Мантия Слуги Альянса238	8006ED	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	293	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc239	Мантия Слуги Альянса239	8006EE	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	294	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc240	Мантия Слуги Альянса240	8006EF	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	295	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc241	Мантия Слуги Альянса241	8006F0	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	296	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc242	Мантия Слуги Альянса242	8006F1	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	297	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc243	Мантия Слуги Альянса243	8006F2	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	298	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc244	Мантия Слуги Альянса244	8006F3	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	299	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc245	Мантия Слуги Альянса245	8006F4	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	300	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc246	Мантия Слуги Альянса246	8006F5	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	301	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc247	Мантия Слуги Альянса247	8006F6	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	302	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc248	Мантия Слуги Альянса248	8006F7	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	303	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc249	Мантия Слуги Альянса249	8006F8	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	304	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc250	Мантия Слуги Альянса250	8006F9	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	305	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc251	Мантия Слуги Альянса251	8006FA	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	306	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc252	Мантия Слуги Альянса252	8006FB	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	307	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc253	Мантия Слуги Альянса253	8006FC	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	308	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc254	Мантия Слуги Альянса254	8006FD	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	309	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc255	Мантия Слуги Альянса255	8006FE	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	310	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikcc256	Мантия Слуги Альянса256	8006FF	0	00110	8	0	0	0	0	0	0	0	0	1	1	1	0	311	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa001	Антиграв 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	512	1	0	0	-1	5	0	7	0	0	40	-1	-1	-1	-1	0	0	0	0	1	27	0	0	0	0	0	0	10	0	0	0	-1	0	0	0	0	0	0	0	0	8	0	
ikaa002	Антиграв Огня 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	513	1	0	0	-1	5	0	7	0	0	40	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	5	0	0	0	0	0	8	0	
ikaa003	Антиграв Воды 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	514	1	0	0	-1	5	0	7	0	0	40	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	5	0	0	0	0	8	0	
ikaa004	Антиграв Земли 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	515	1	0	0	-1	5	0	7	0	0	40	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	5	0	0	0	8	0	
ikaa005	Антиграв Воздуха 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	516	1	0	0	-1	5	0	7	0	0	40	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	5	0	0	8	0	
ikaa006	Улучшенный Антиграв 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	517	1	0	0	-1	5	0	7	0	0	50	-1	-1	-1	-1	0	0	0	0	1	27	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikaa007	Улучшенный Антиграв Огня 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	518	1	0	0	-1	5	0	7	0	0	50	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	10	0	0	0	0	0	9	0	
ikaa008	Улучшенный Антиграв Воды 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	519	1	0	0	-1	5	0	7	0	0	50	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	10	0	0	0	0	9	0	
ikaa009	Улучшенный Антиграв Земли 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	520	1	0	0	-1	5	0	7	0	0	50	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	10	0	0	0	9	0	
ikaa010	Улучшенный Антиграв Воздуха 	400600	156	00001	8	0	0	0	0	0	0	0	0	1	1	1	0	521	1	0	0	-1	5	0	7	0	0	50	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	10	0	0	9	0	
ikapc01	Премиум Антиграв	400600	204	00001	8	0	0	0	0	0	0	0	0	0	1	0	0	777	1	0	0	-1	5	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	1	27	0	0	0	0	0	0	10	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikaa012	Золотой Антиграв 	400601	218	00001	8	0	0	100	0	0	0	0	1	0	0	0	0	523	1	0	0	-1	0	0	7	0	0	40	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikaa013	Плащ Боевой Единицы Империи13	40060C	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa014	Плащ Боевой Единицы Империи14	40060D	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa015	Плащ Боевой Единицы Империи15	40060E	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa016	Плащ Боевой Единицы Империи16	40060F	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	527	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa017	Плащ Боевой Единицы Империи17	400610	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	528	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa018	Плащ Боевой Единицы Империи18	400611	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa019	Плащ Боевой Единицы Империи19	400612	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	530	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa020	Плащ Боевой Единицы Империи20	400613	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	531	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa021	Плащ Боевой Единицы Империи21	400614	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa022	Плащ Боевой Единицы Империи22	400615	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa023	Плащ Боевой Единицы Империи23	400616	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa024	Плащ Боевой Единицы Империи24	400617	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa025	Плащ Боевой Единицы Империи25	400618	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa026	Плащ Боевой Единицы Империи26	400619	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa027	Плащ Боевой Единицы Империи27	40061A	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa028	Плащ Боевой Единицы Империи28	40061B	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa029	Плащ Боевой Единицы Империи29	40061C	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa030	Плащ Боевой Единицы Империи30	40061D	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa031	Плащ Боевой Единицы Империи31	40061E	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa032	Плащ Боевой Единицы Империи32	40061F	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	543	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa033	Плащ Боевой Единицы Империи33	400620	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa034	Плащ Боевой Единицы Империи34	400621	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa035	Плащ Боевой Единицы Империи35	400622	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	546	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa036	Плащ Боевой Единицы Империи36	400623	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa037	Плащ Боевой Единицы Империи37	400624	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa038	Плащ Боевой Единицы Империи38	400625	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa039	Плащ Боевой Единицы Империи39	400626	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa040	Плащ Боевой Единицы Империи40	400627	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	551	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa041	Плащ Боевой Единицы Империи41	400628	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa042	Плащ Боевой Единицы Империи42	400629	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	553	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa043	Плащ Боевой Единицы Империи43	40062A	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	554	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa044	Плащ Боевой Единицы Империи44	40062B	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa045	Плащ Боевой Единицы Империи45	40062C	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa046	Плащ Боевой Единицы Империи46	40062D	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa047	Плащ Боевой Единицы Империи47	40062E	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa048	Плащ Боевой Единицы Империи48	40062F	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa049	Плащ Боевой Единицы Империи49	400630	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa050	Плащ Боевой Единицы Империи50	400631	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	561	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa051	Плащ Боевой Единицы Империи51	400632	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa052	Плащ Боевой Единицы Империи52	400633	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa053	Плащ Боевой Единицы Империи53	400634	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa054	Плащ Боевой Единицы Империи54	400635	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa055	Плащ Боевой Единицы Империи55	400636	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	566	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa056	Плащ Боевой Единицы Империи56	400637	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	567	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa057	Плащ Боевой Единицы Империи57	400638	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa058	Плащ Боевой Единицы Империи58	400639	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa059	Плащ Боевой Единицы Империи59	40063A	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa060	Плащ Боевой Единицы Империи60	40063B	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa061	Плащ Боевой Единицы Империи61	40063C	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa062	Плащ Боевой Единицы Империи62	40063D	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	573	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa063	Плащ Боевой Единицы Империи63	40063E	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa064	Плащ Боевой Единицы Империи64	40063F	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa065	Плащ Боевой Единицы Империи65	400640	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa066	Плащ Боевой Единицы Империи66	400641	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	577	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa067	Плащ Боевой Единицы Империи67	400642	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa068	Плащ Боевой Единицы Империи68	400643	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	579	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa069	Плащ Боевой Единицы Империи69	400644	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa070	Плащ Боевой Единицы Империи70	400645	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	581	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa071	Плащ Боевой Единицы Империи71	400646	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikaa072	Плащ Боевой Единицы Империи72	400647	0	00001	8	0	0	0	0	0	0	0	0	0	0	0	0	583	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
