string[64]	dword	string[64]	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	END
ihbwa25	31	11000	iyyyy13	34	iyyyy02	19	irriu02	4	0	0	0	0	ihbwa25	9250	ihbwb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra25	31	11000	iyyyy09	28	iyyyy02	19	irriu02	4	0	0	0	0	ihbra25	9250	ihbrb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa25	31	11000	iyyyy09	28	iyyyy02	19	irriu02	4	0	0	0	0	ihbfa25	9250	ihbfb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa25	31	00110	iyyyy13	34	iyyyy02	19	irriu02	4	0	0	0	0	ihcwa25	9250	ihcwb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra25	31	00110	iyyyy09	28	iyyyy02	19	irriu02	4	0	0	0	0	ihcra25	9250	ihcrb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa25	31	00110	iyyyy09	28	iyyyy02	19	irriu02	4	0	0	0	0	ihcfa25	9250	ihcfb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa25	31	00001	iyyyy06	18	iyyyy02	21	irriu02	5	0	0	0	0	ihawa25	9250	ihawb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara25	31	00001	iyyyy17	45	iyyyy02	21	irriu02	5	0	0	0	0	ihara25	9250	iharb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa25	31	00001	iyyyy17	45	iyyyy02	21	irriu02	5	0	0	0	0	ihafa25	9250	ihafb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa27	36	11000	iyyyy14	8	iyyyy02	24	irriu02	5	0	0	0	0	ihbwa27	9270	ihbwb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra27	36	11000	iyyyy10	11	iyyyy02	24	irriu02	5	0	0	0	0	ihbra27	9270	ihbrb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa27	36	11000	iyyyy10	11	iyyyy02	24	irriu02	5	0	0	0	0	ihbfa27	9270	ihbfb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa27	36	00110	iyyyy14	8	iyyyy02	24	irriu02	5	0	0	0	0	ihcwa27	9270	ihcwb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra27	36	00110	iyyyy10	11	iyyyy02	24	irriu02	5	0	0	0	0	ihcra27	9270	ihcrb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa27	36	00110	iyyyy10	11	iyyyy02	24	irriu02	5	0	0	0	0	ihcfa27	9270	ihcfb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa27	36	00001	iyyyy06	23	iyyyy02	28	irriu02	6	0	0	0	0	ihawa27	9270	ihawb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara27	36	00001	iyyyy18	11	iyyyy02	28	irriu02	6	0	0	0	0	ihara27	9270	iharb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa27	36	00001	iyyyy18	11	iyyyy02	28	irriu02	6	0	0	0	0	ihafa27	9270	ihafb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa29	40	11000	iyyyy14	10	iyyyy02	31	irriu02	7	0	0	0	0	ihbwa29	9290	ihbwb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra29	40	11000	iyyyy10	14	iyyyy02	31	irriu02	7	0	0	0	0	ihbra29	9290	ihbrb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa29	40	11000	iyyyy10	14	iyyyy02	31	irriu02	7	0	0	0	0	ihbfa29	9290	ihbfb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa29	40	00110	iyyyy14	10	iyyyy02	31	irriu02	7	0	0	0	0	ihcwa29	9290	ihcwb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra29	40	00110	iyyyy10	14	iyyyy02	31	irriu02	7	0	0	0	0	ihcra29	9290	ihcrb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa29	40	00110	iyyyy10	14	iyyyy02	31	irriu02	7	0	0	0	0	ihcfa29	9290	ihcfb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa29	40	00001	iyyyy06	29	iyyyy02	35	irriu02	7	0	0	0	0	ihawa29	9290	ihawb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara29	40	00001	iyyyy18	14	iyyyy02	35	irriu02	7	0	0	0	0	ihara29	9290	iharb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa29	40	00001	iyyyy18	14	iyyyy02	35	irriu02	7	0	0	0	0	ihafa29	9290	ihafb29	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa31	45	11000	iyyyy14	12	iyyyy02	38	irriu02	8	0	0	0	0	ihbwa31	9465	ihbwb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra31	45	11000	iyyyy10	18	iyyyy02	38	irriu02	8	0	0	0	0	ihbra31	9465	ihbrb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa31	45	11000	iyyyy10	18	iyyyy02	38	irriu02	8	0	0	0	0	ihbfa31	9465	ihbfb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa31	45	00110	iyyyy14	12	iyyyy02	38	irriu02	8	0	0	0	0	ihcwa31	9465	ihcwb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra31	45	00110	iyyyy10	18	iyyyy02	38	irriu02	8	0	0	0	0	ihcra31	9465	ihcrb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa31	45	00110	iyyyy10	18	iyyyy02	38	irriu02	8	0	0	0	0	ihcfa31	9465	ihcfb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa31	45	00001	iyyyy06	36	iyyyy02	44	irriu02	9	0	0	0	0	ihawa31	9465	ihawb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara31	45	00001	iyyyy18	17	iyyyy02	44	irriu02	9	0	0	0	0	ihara31	9465	iharb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa31	45	00001	iyyyy18	17	iyyyy02	44	irriu02	9	0	0	0	0	ihafa31	9465	ihafb31	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa33	49	11000	iyyyy14	15	iyyyy02	47	irriu02	10	0	0	0	0	ihbwa33	9495	ihbwb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra33	49	11000	iyyyy10	22	iyyyy02	47	irriu02	10	0	0	0	0	ihbra33	9495	ihbrb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa33	49	11000	iyyyy10	22	iyyyy02	47	irriu02	10	0	0	0	0	ihbfa33	9495	ihbfb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa33	49	00110	iyyyy14	15	iyyyy02	47	irriu02	10	0	0	0	0	ihcwa33	9495	ihcwb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra33	49	00110	iyyyy10	22	iyyyy02	47	irriu02	10	0	0	0	0	ihcra33	9495	ihcrb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa33	49	00110	iyyyy10	22	iyyyy02	47	irriu02	10	0	0	0	0	ihcfa33	9495	ihcfb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa33	49	00001	iyyyy06	45	iyyyy02	53	irriu02	11	0	0	0	0	ihawa33	9495	ihawb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara33	49	00001	iyyyy18	21	iyyyy02	53	irriu02	11	0	0	0	0	ihara33	9495	iharb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa33	49	00001	iyyyy18	21	iyyyy02	53	irriu02	11	0	0	0	0	ihafa33	9495	ihafb33	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa35	55	11000	iyyyy14	14	iyyyy03	9	irriu02	9	irrio02	3	0	0	ihbwa35	9525	ihbwb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra35	55	11000	iyyyy10	20	iyyyy03	9	irriu02	9	irrio02	3	0	0	ihbra35	9525	ihbrb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa35	55	11000	iyyyy10	20	iyyyy03	9	irriu02	9	irrio02	3	0	0	ihbfa35	9525	ihbfb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa35	55	00110	iyyyy14	14	iyyyy03	9	irriu02	9	irrus02	3	0	0	ihcwa35	9525	ihcwb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra35	55	00110	iyyyy10	20	iyyyy03	9	irriu02	9	irrus02	3	0	0	ihcra35	9525	ihcrb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa35	55	00110	iyyyy10	20	iyyyy03	9	irriu02	9	irrus02	3	0	0	ihcfa35	9525	ihcfb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa35	55	00001	iyyyy07	9	iyyyy03	11	irriu02	10	irria02	4	0	0	ihawa35	9525	ihawb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara35	55	00001	iyyyy18	19	iyyyy03	11	irriu02	10	irria02	4	0	0	ihara35	9525	iharb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa35	55	00001	iyyyy18	19	iyyyy03	11	irriu02	10	irria02	4	0	0	ihafa35	9525	ihafb35	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa37	60	11000	iyyyy14	17	iyyyy03	11	irriu02	11	irrio02	4	0	0	ihbwa37	9555	ihbwb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra37	60	11000	iyyyy10	24	iyyyy03	11	irriu02	11	irrio02	4	0	0	ihbra37	9555	ihbrb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa37	60	11000	iyyyy10	24	iyyyy03	11	irriu02	11	irrio02	4	0	0	ihbfa37	9555	ihbfb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa37	60	00110	iyyyy14	17	iyyyy03	11	irriu02	11	irrus02	4	0	0	ihcwa37	9555	ihcwb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra37	60	00110	iyyyy10	24	iyyyy03	11	irriu02	11	irrus02	4	0	0	ihcra37	9555	ihcrb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa37	60	00110	iyyyy10	24	iyyyy03	11	irriu02	11	irrus02	4	0	0	ihcfa37	9555	ihcfb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa37	60	00001	iyyyy07	11	iyyyy03	13	irriu02	12	irria02	4	0	0	ihawa37	9555	ihawb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara37	60	00001	iyyyy18	23	iyyyy03	13	irriu02	12	irria02	4	0	0	ihara37	9555	iharb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa37	60	00001	iyyyy18	23	iyyyy03	13	irriu02	12	irria02	4	0	0	ihafa37	9555	ihafb37	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa39	65	11000	iyyyy15	6	iyyyy03	13	irriu02	12	irrio02	4	0	0	ihbwa39	9585	ihbwb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra39	65	11000	iyyyy11	5	iyyyy03	13	irriu02	12	irrio02	4	0	0	ihbra39	9585	ihbrb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa39	65	11000	iyyyy11	5	iyyyy03	13	irriu02	12	irrio02	4	0	0	ihbfa39	9585	ihbfb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa39	65	00110	iyyyy15	6	iyyyy03	13	irriu02	12	irrus02	4	0	0	ihcwa39	9585	ihcwb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra39	65	00110	iyyyy11	5	iyyyy03	13	irriu02	12	irrus02	4	0	0	ihcra39	9585	ihcrb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcfa39	65	00110	iyyyy11	5	iyyyy03	13	irriu02	12	irrus02	4	0	0	ihcfa39	9585	ihcfb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihawa39	65	00001	iyyyy07	13	iyyyy03	15	irriu02	14	irria02	5	0	0	ihawa39	9585	ihawb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihara39	65	00001	iyyyy19	5	iyyyy03	15	irriu02	14	irria02	5	0	0	ihara39	9585	iharb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihafa39	65	00001	iyyyy19	5	iyyyy03	15	irriu02	14	irria02	5	0	0	ihafa39	9585	ihafb39	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbwa41	71	11000	iyyyy15	7	iyyyy03	15	irriu02	14	irrio02	5	0	0	ihbwa41	9615	ihbwb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbra41	71	11000	iyyyy11	6	iyyyy03	15	irriu02	14	irrio02	5	0	0	ihbra41	9615	ihbrb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihbfa41	71	11000	iyyyy11	6	iyyyy03	15	irriu02	14	irrio02	5	0	0	ihbfa41	9615	ihbfb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcwa41	71	00110	iyyyy15	7	iyyyy03	15	irriu02	14	irrus02	5	0	0	ihcwa41	9615	ihcwb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ihcra41	71	00110	iyyyy11	6	iyyyy03	15	irriu02	14	irrus02	5	0	0	ihcra41	9615	ihcrb41	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
