clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	END
iycsb62	Хрупкий модификатор невежества [1-3 	A30237	467	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	606	1	1	0	0	0	
iycsb63	Хрупкий модификатор невежества [1-4 	A30237	468	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	607	1	1	0	0	0	
iycsb64	Хрупкий модификатор невежества [1-5 	A30237	469	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	608	1	1	0	0	0	
iycsb65	Хрупкий модификатор невежества [2-3 	A30237	470	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	609	1	1	0	0	0	
iycsb66	Хрупкий модификатор невежества [2-4 	A30237	471	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	610	1	1	0	0	0	
iycsb67	Хрупкий модификатор невежества [2-5 	A30237	472	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	611	1	1	0	0	0	
iycsb68	Хрупкий модификатор невежества [2-6 	A30237	473	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	612	1	1	0	0	0	
iycsb69	Хрупкий модификатор невежества [3-6 	A30237	474	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	613	1	1	0	0	0	
iycsb70	Хрупкий модификатор невежества [4-5 	A30237	475	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	614	1	1	0	0	0	
iycsb72	Хрупкий модификатор невежества [5-6 	A30237	476	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	615	1	1	0	0	0	
iycsb73	Хрупкий модификатор невежества [6-7 	A30237	477	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	616	1	1	0	0	0	
iycsb74	Хрупкий модификатор невежества [1-2  [Тип-B	A30237	478	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	617	1	1	0	0	0	
iycsb75	Хрупкий модификатор невежества [1-3  [Тип-B	A30237	479	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	618	1	1	0	0	0	
iycsb76	Хрупкий модификатор невежества [1-4  [Тип-B	A30237	480	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	619	1	1	0	0	0	
iycsb77	Хрупкий модификатор невежества [1-5  [Тип-B	A30237	481	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	620	1	1	0	0	0	
iycsb78	Хрупкий модификатор невежества [2-3  [Тип-B	A30237	482	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	621	1	1	0	0	0	
iycsb79	Хрупкий модификатор невежества [2-4  [Тип-B	A30237	483	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	622	1	1	0	0	0	
iycsb80	Хрупкий модификатор невежества [2-5  [Тип-B	A30237	484	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	623	1	1	0	0	0	
iycsb81	Хрупкий модификатор невежества [2-6  [Тип-B	A30237	485	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	624	1	1	0	0	0	
iycsb82	Хрупкий модификатор невежества [3-6  [Тип-B	A30237	486	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	625	1	1	0	0	0	
iycsb83	Хрупкий модификатор невежества [4-5  [Тип-B	A30237	487	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	626	1	1	0	0	0	
iycsb85	Хрупкий модификатор невежества [5-6  [Тип-B	A30237	488	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	627	1	1	0	0	0	
iycsb86	Хрупкий модификатор невежества [6-7  [Тип-B	A30237	489	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	628	1	1	0	0	0	
iycsb87	Хрупкий модификатор невежества [1-2  [Тип-С	A30237	490	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	629	1	1	0	0	0	
iycsb88	Хрупкий модификатор невежества [1-3  [Тип-С	A30237	491	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	630	1	1	0	0	0	
iycsb89	Хрупкий модификатор невежества [1-4  [Тип-С	A30237	492	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	631	1	1	0	0	0	
iycsb90	Хрупкий модификатор невежества [1-5  [Тип-С	A30237	493	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	632	1	1	0	0	0	
iycsb91	Хрупкий модификатор невежества [2-3  [Тип-С	A30237	494	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	633	1	1	0	0	0	
iycsb92	Хрупкий модификатор невежества [2-4  [Тип-С	A30237	495	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	634	1	1	0	0	0	
iycsb93	Хрупкий модификатор невежества [2-5  [Тип-С	A30237	496	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	635	1	1	0	0	0	
iycsb94	Хрупкий модификатор невежества [2-6  [Тип-С	A30237	497	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	636	1	1	0	0	0	
iycsb95	Хрупкий модификатор невежества [3-6  [Тип-С	A30237	498	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	637	1	1	0	0	0	
iycsb96	Хрупкий модификатор невежества [4-5  [Тип-С	A30237	499	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	638	1	1	0	0	0	
iycsb98	Хрупкий модификатор невежества [5-6  [Тип-С	A30237	500	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	639	1	1	0	0	0	
iycsb99	Хрупкий модификатор невежества [6-7  [Тип-С	A30237	501	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	640	1	1	0	0	0	
iycsc09	Хрупкий модификатор покровительства [1-4 	A30237	791	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	641	1	1	0	0	0	
iycsc10	Хрупкий модификатор покровительства [1-5 	A30237	792	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	642	1	1	0	0	0	
iycsc11	Хрупкий модификатор покровительства [2-4 	A30237	793	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	643	1	1	0	0	0	
iycsc12	Хрупкий модификатор покровительства [2-5 	A30237	794	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	644	1	1	0	0	0	
iycsc13	Хрупкий модификатор покровительства [2-6 	A30237	795	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	645	1	1	0	0	0	
iycsc14	Хрупкий модификатор покровительства [3-6 	A30237	796	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	646	1	1	0	0	0	
iycsc15	Хрупкий модификатор покровительства [4-5 	A30237	797	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	647	1	1	0	0	0	
iycsc16	Хрупкий модификатор покровительства [5-6 	A30237	798	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	648	1	1	0	0	0	
iycsc17	Хрупкий модификатор покровительства [6-7 	A30237	799	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	649	1	1	0	0	0	
iycsc18	Хрупкий модификатор покровительства [1-4  [Тип-B	A30237	800	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	650	1	1	0	0	0	
iycsc19	Хрупкий модификатор покровительства [1-5  [Тип-B	A30237	801	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	651	1	1	0	0	0	
iycsc20	Хрупкий модификатор покровительства [2-4  [Тип-B	A30237	802	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	652	1	1	0	0	0	
iycsc21	Хрупкий модификатор покровительства [2-5  [Тип-B	A30237	803	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	653	1	1	0	0	0	
iycsc22	Хрупкий модификатор покровительства [2-6  [Тип-B	A30237	804	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	654	1	1	0	0	0	
iycsc23	Хрупкий модификатор покровительства [3-6  [Тип-B	A30237	805	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	655	1	1	0	0	0	
iycsc24	Хрупкий модификатор покровительства [4-5  [Тип-B	A30237	806	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	656	1	1	0	0	0	
iycsc25	Хрупкий модификатор покровительства [5-6  [Тип-B	A30237	807	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	657	1	1	0	0	0	
iycsc26	Хрупкий модификатор покровительства [6-7  [Тип-B	A30237	808	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	658	1	1	0	0	0	
iycsc27	Хрупкий модификатор покровительства [1-4  [Тип-C	A30237	809	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	659	1	1	0	0	0	
iycsc28	Хрупкий модификатор покровительства [1-5  [Тип-C	A30237	810	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	660	1	1	0	0	0	
iycsc29	Хрупкий модификатор покровительства [2-4  [Тип-C	A30237	811	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	661	1	1	0	0	0	
iycsc30	Хрупкий модификатор покровительства [2-5  [Тип-C	A30237	812	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	662	1	1	0	0	0	
iycsc31	Хрупкий модификатор покровительства [2-6  [Тип-C	A30237	813	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	663	1	1	0	0	0	
iycsc32	Хрупкий модификатор покровительства [3-6  [Тип-C	A30237	814	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	664	1	1	0	0	0	
iycsc33	Хрупкий модификатор покровительства [4-5  [Тип-C	A30237	815	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	665	1	1	0	0	0	
iycsc34	Хрупкий модификатор покровительства [5-6  [Тип-C	A30237	816	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	666	1	1	0	0	0	
iycsc35	Хрупкий модификатор покровительства [3-4  [Тип-C	A30237	817	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	667	1	1	0	0	0	
iycsc36	Хрупкий модификатор покровительства [3-5  [Тип-C	A30237	818	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	668	1	1	0	0	0	
iycsc37	Хрупкий модификатор покровительства [4-6  [Тип-C	A30237	819	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	669	1	1	0	0	0	
iycsc38	Хрупкий модификатор покровительства [3-7  [Тип-C	A30237	820	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	670	1	1	0	0	0	
iycsc39	Хрупкий модификатор покровительства [4-7  [Тип-C	A30237	821	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	671	1	1	0	0	0	
iycsc40	Хрупкий модификатор покровительства [5-7  [Тип-C	A30237	822	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	672	1	1	0	0	0	
iycsc41	Хрупкий модификатор покровительства [6-7  [Тип-C	A30237	823	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	673	1	1	0	0	0	
iybud01	Листок Лотоса	A30237	535	11111	20	0	0	5	0	0	0	0	1	1	1	1	1	709	1	0	0	0	0	
iybud02	Старые бусы	A30237	536	11111	20	0	0	100	0	0	0	0	1	1	1	1	1	710	1	0	0	0	0	
iybud03	Обменный билет на буддистскую статую	A30237	537	11111	20	0	0	5	0	0	0	0	1	0	0	0	0	711	1	0	0	0	0	
iybud04	Пустая коробочка из под бусинок	A30237	538	11111	20	0	0	5	0	0	0	0	1	1	1	1	1	712	1	0	0	0	0	
iyque01	Эбмлема Леона Волкова	A30237	539	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	713	1	0	0	0	0	
iyque02	Эмблема Сириуса Гейла	A30237	540	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	714	1	0	0	0	0	
iyque03	Эмблема Трешо	A30237	541	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	715	1	0	0	0	0	
iyelf01	Контракт Солдата Шипоголова	A30237	1063	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	716	1	0	0	0	0	
iyelf02	Контракт Змееголова Шамана	A30237	1064	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	717	1	0	0	0	0	
iyelf03	Большой Осколок Души Защиты	A30237	1072	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	718	1	0	0	0	0	
iyelf04	Часть Стража	A30237	1065	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	719	1	0	0	0	0	
iyelf05	Первое письмо Лидера	A30237	1066	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	720	1	0	0	0	0	
iyelf06	Второе письмо Лидера	A30237	1067	11111	20	0	0	3	0	0	0	0	1	1	0	1	1	721	1	0	0	0	0	
iyelf07	Ключ Хайи	A30237	1068	11111	20	0	0	3	0	0	0	0	1	1	0	1	1	722	1	0	0	0	0	
iyelf08	Ключ Найи	A30237	1069	11111	20	0	0	3	0	0	0	0	1	1	1	1	1	723	1	0	0	0	0	
iyelf09	Семена Душ	A30237	1070	11111	20	0	0	3	0	0	0	0	1	1	1	1	1	724	1	0	0	0	0	
iyelf10	Трянслятор Змееголовов	A30237	1071	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	725	1	0	0	0	0	
iyelf11	Локационный Радар	A30237	1073	11111	20	0	0	3	0	0	0	0	1	1	1	1	1	726	1	0	0	0	0	
iyelf12	Ребенок Культистов	A30237	1074	11111	20	0	0	3	0	0	0	0	1	0	0	1	1	727	1	0	0	0	0	
iyelf13	Символ Геродиан	A30237	1075	11111	20	0	0	3	0	0	0	0	1	0	1	1	1	728	1	0	0	0	0	
iycsc42	Модификатор слотов брони [2-4] [Тип-SP] [50	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	729	1	1	0	0	0	
iycsc43	Модификатор слотов брони [5-6] [Тип-SP] [50	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	730	1	1	0	0	0	
iycsc44	Модификатор слотов брони [7] [Тип-SP] [50	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	731	1	1	0	0	0	
iycsc45	Модификатор слотов брони [2-4] [Тип-SP] [53	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	732	1	1	0	0	0	
iycsc46	Модификатор слотов брони [5-6] [Тип-SP] [53	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	733	1	1	0	0	0	
iycsc47	Модификатор слотов брони [7] [Тип-SP] [53	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	734	1	1	0	0	0	
iycsc48	Модификатор слотов брони [2-4] [Тип-SP] [55	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	735	1	1	0	0	0	
iycsc49	Модификатор слотов брони [5-6] [Тип-SP] [55	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	736	1	1	0	0	0	
iycsc50	Модификатор слотов брони [7] [Тип-SP] [55	A30237	542	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	737	1	1	0	0	0	
iycsc51	Модификатор покровительства [1-2  [Тип-SP  [50	A30237	543	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	738	1	1	0	0	0	
iycsc52	Модификатор покровительства [1-3  [Тип-SP  [50	A30237	544	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	739	1	1	0	0	0	
iycsc53	Модификатор покровительства [1-4  [Тип-SP  [50	A30237	545	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	740	1	1	0	0	0	
iycsc54	Модификатор покровительства [1-5  [Тип-SP  [50	A30237	546	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	741	1	1	0	0	0	
iycsc55	Модификатор покровительства [1-6  [Тип-SP  [50	A30237	547	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	742	1	1	0	0	0	
iycsc56	Модификатор покровительства [1-7  [Тип-SP  [50	A30237	548	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	743	1	1	0	0	0	
iycsc57	Модификатор покровительства [2-3  [Тип-SP  [50	A30237	549	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	744	1	1	0	0	0	
iycsc58	Модификатор покровительства [2-4  [Тип-SP  [50	A30237	550	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	745	1	1	0	0	0	
iycsc59	Модификатор покровительства [2-5  [Тип-SP  [50	A30237	551	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	746	1	1	0	0	0	
iycsc60	Модификатор покровительства [2-6  [Тип-SP  [50	A30237	552	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	747	1	1	0	0	0	
iycsc61	Модификатор покровительства [2-7  [Тип-SP  [50	A30237	553	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	748	1	1	0	0	0	
iycsc62	Модификатор покровительства [3-4  [Тип-SP  [50	A30237	554	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	749	1	1	0	0	0	
iycsc63	Модификатор покровительства [3-5  [Тип-SP  [50	A30237	555	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	750	1	1	0	0	0	
iycsc64	Модификатор покровительства [3-6  [Тип-SP  [50	A30237	556	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	751	1	1	0	0	0	
iycsc65	Модификатор покровительства [3-7  [Тип-SP  [50	A30237	557	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	752	1	1	0	0	0	
iycsc66	Модификатор покровительства [4-5  [Тип-SP  [50	A30237	558	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	753	1	1	0	0	0	
iycsc67	Модификатор покровительства [4-6  [Тип-SP  [50	A30237	559	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	754	1	1	0	0	0	
iycsc68	Модификатор покровительства [4-7  [Тип-SP  [50	A30237	560	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	755	1	1	0	0	0	
iycsc69	Модификатор покровительства [5-6  [Тип-SP  [50	A30237	561	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	756	1	1	0	0	0	
iycsc70	Модификатор покровительства [5-7  [Тип-SP  [50	A30237	562	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	757	1	1	0	0	0	
iycsc71	Модификатор покровительства [6-7  [Тип-SP  [50	A30237	563	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	758	1	1	0	0	0	
iycsc72	Модификатор покровительства [1-2  [Тип-SP  [53	A30237	564	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	759	1	1	0	0	0	
iycsc73	Модификатор покровительства [1-3  [Тип-SP  [53	A30237	565	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	760	1	1	0	0	0	
iycsc74	Модификатор покровительства [1-4  [Тип-SP  [53	A30237	566	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	761	1	1	0	0	0	
iycsc75	Модификатор покровительства [1-5  [Тип-SP  [53	A30237	567	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	762	1	1	0	0	0	
iycsc76	Модификатор покровительства [1-6  [Тип-SP  [53	A30237	568	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	763	1	1	0	0	0	
iycsc77	Модификатор покровительства [1-7  [Тип-SP  [53	A30237	569	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	764	1	1	0	0	0	
iycsc78	Модификатор покровительства [2-3  [Тип-SP  [53	A30237	570	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	765	1	1	0	0	0	
iycsc79	Модификатор покровительства [2-4  [Тип-SP  [53	A30237	571	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	766	1	1	0	0	0	
iycsc80	Модификатор покровительства [2-5  [Тип-SP  [53	A30237	572	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	767	1	1	0	0	0	
iycsc81	Модификатор покровительства [2-6  [Тип-SP  [53	A30237	573	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	768	1	1	0	0	0	
iycsc82	Модификатор покровительства [2-7  [Тип-SP  [53	A30237	574	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	769	1	1	0	0	0	
iycsc83	Модификатор покровительства [3-4  [Тип-SP  [53	A30237	575	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	770	1	1	0	0	0	
iycsc84	Модификатор покровительства [3-5  [Тип-SP  [53	A30237	576	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	771	1	1	0	0	0	
iycsc85	Модификатор покровительства [3-6  [Тип-SP  [53	A30237	577	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	772	1	1	0	0	0	
iycsc86	Модификатор покровительства [3-7  [Тип-SP  [53	A30237	578	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	773	1	1	0	0	0	
iycsc87	Модификатор покровительства [4-5  [Тип-SP  [53	A30237	579	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	774	1	1	0	0	0	
iycsc88	Модификатор покровительства [4-6  [Тип-SP  [53	A30237	580	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	775	1	1	0	0	0	
iycsc89	Модификатор покровительства [4-7  [Тип-SP  [53	A30237	581	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	776	1	1	0	0	0	
iycsc90	Модификатор покровительства [5-6  [Тип-SP  [53	A30237	582	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	777	1	1	0	0	0	
iycsc91	Модификатор покровительства [5-7  [Тип-SP  [53	A30237	583	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	778	1	1	0	0	0	
iycsc92	Модификатор покровительства [6-7  [Тип-SP  [53	A30237	584	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	779	1	1	0	0	0	
iycsc93	Модификатор покровительства [1-2  [Тип-SP  [55	A30237	585	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	780	1	1	0	0	0	
iycsc94	Модификатор покровительства [1-3  [Тип-SP  [55	A30237	586	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	781	1	1	0	0	0	
iycsc95	Модификатор покровительства [1-4  [Тип-SP  [55	A30237	587	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	782	1	1	0	0	0	
iycsc96	Модификатор покровительства [1-5  [Тип-SP  [55	A30237	588	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	783	1	1	0	0	0	
iycsc97	Модификатор покровительства [1-6  [Тип-SP  [55	A30237	589	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	784	1	1	0	0	0	
