string[64]	dword	string[64]	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iycsb34	1	A30237	441	Модификатор невежества [6-7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb34	1	0	
iycsb35	1	A30237	442	Модификатор невежества [1-2  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb35	1	0	
iycsb36	1	A30237	443	Модификатор невежества [1-3  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb36	1	0	
iycsb37	1	A30237	444	Модификатор невежества [1-4  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb37	1	0	
iycsb38	1	A30237	445	Модификатор невежества [1-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb38	1	0	
iycsb39	1	A30237	446	Модификатор невежества [2-3  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb39	1	0	
iycsb40	1	A30237	447	Модификатор невежества [2-4  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb40	1	0	
iycsb41	1	A30237	448	Модификатор невежества [2-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb41	1	0	
iycsb42	1	A30237	449	Модификатор невежества [2-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb42	1	0	
iycsb43	1	A30237	450	Модификатор невежества [3-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb43	1	0	
iycsb44	1	A30237	451	Модификатор невежества [4-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb44	1	0	
iycsb46	1	A30237	452	Модификатор невежества [5-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb46	1	0	
iycsb47	1	A30237	453	Модификатор невежества [6-7  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb47	1	0	
iycsb48	1	A30237	454	Модификатор невежества [1-2  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb48	1	0	
iycsb49	1	A30237	455	Модификатор невежества [1-3  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb49	1	0	
iycsb50	1	A30237	456	Модификатор невежества [1-4  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb50	1	0	
iycsb51	1	A30237	457	Модификатор невежества [1-5  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb51	1	0	
iycsb52	1	A30237	458	Модификатор невежества [2-3  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb52	1	0	
iycsb53	1	A30237	459	Модификатор невежества [2-4  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb53	1	0	
iycsb54	1	A30237	460	Модификатор невежества [2-5  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb54	1	0	
iycsb55	1	A30237	461	Модификатор невежества [2-6  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb55	1	0	
iycsb56	1	A30237	462	Модификатор невежества [3-6  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb56	1	0	
iycsb57	1	A30237	463	Модификатор невежества [4-5  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb57	1	0	
iycsb59	1	A30237	464	Модификатор невежества [5-6  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb59	1	0	
iycsb60	1	A30237	465	Модификатор невежества [6-7  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb60	1	0	
iycsb61	1	A30237	466	Хрупкий модификатор невежества [1-2 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb61	1	0	
iycsb62	1	A30237	467	Хрупкий модификатор невежества [1-3 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb62	1	0	
iycsb63	1	A30237	468	Хрупкий модификатор невежества [1-4 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb63	1	0	
iycsb64	1	A30237	469	Хрупкий модификатор невежества [1-5 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb64	1	0	
iycsb65	1	A30237	470	Хрупкий модификатор невежества [2-3 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb65	1	0	
iycsb66	1	A30237	471	Хрупкий модификатор невежества [2-4 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb66	1	0	
iycsb67	1	A30237	472	Хрупкий модификатор невежества [2-5 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb67	1	0	
iycsb68	1	A30237	473	Хрупкий модификатор невежества [2-6 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb68	1	0	
iycsb69	1	A30237	474	Хрупкий модификатор невежества [3-6 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb69	1	0	
iycsb70	1	A30237	475	Хрупкий модификатор невежества [4-5 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb70	1	0	
iycsb72	1	A30237	476	Хрупкий модификатор невежества [5-6 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb72	1	0	
iycsb73	1	A30237	477	Хрупкий модификатор невежества [6-7 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb73	1	0	
iycsb74	1	A30237	478	Хрупкий модификатор невежества [1-2  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb74	1	0	
iycsb75	1	A30237	479	Хрупкий модификатор невежества [1-3  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb75	1	0	
iycsb76	1	A30237	480	Хрупкий модификатор невежества [1-4  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb76	1	0	
iycsb77	1	A30237	481	Хрупкий модификатор невежества [1-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb77	1	0	
iycsb78	1	A30237	482	Хрупкий модификатор невежества [2-3  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb78	1	0	
iycsb79	1	A30237	483	Хрупкий модификатор невежества [2-4  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb79	1	0	
iycsb80	1	A30237	484	Хрупкий модификатор невежества [2-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb80	1	0	
iycsb81	1	A30237	485	Хрупкий модификатор невежества [2-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb81	1	0	
iycsb82	1	A30237	486	Хрупкий модификатор невежества [3-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb82	1	0	
iycsb83	1	A30237	487	Хрупкий модификатор невежества [4-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb83	1	0	
iycsb85	1	A30237	488	Хрупкий модификатор невежества [5-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb85	1	0	
iycsb86	1	A30237	489	Хрупкий модификатор невежества [6-7  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb86	1	0	
iycsb87	1	A30237	490	Хрупкий модификатор невежества [1-2  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb87	1	0	
iycsb88	1	A30237	491	Хрупкий модификатор невежества [1-3  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb88	1	0	
iycsb89	1	A30237	492	Хрупкий модификатор невежества [1-4  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb89	1	0	
iycsb90	1	A30237	493	Хрупкий модификатор невежества [1-5  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb90	1	0	
iycsb91	1	A30237	494	Хрупкий модификатор невежества [2-3  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb91	1	0	
iycsb92	1	A30237	495	Хрупкий модификатор невежества [2-4  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb92	1	0	
iycsb93	1	A30237	496	Хрупкий модификатор невежества [2-5  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb93	1	0	
iycsb94	1	A30237	497	Хрупкий модификатор невежества [2-6  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb94	1	0	
iycsb95	1	A30237	498	Хрупкий модификатор невежества [3-6  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb95	1	0	
iycsb96	1	A30237	499	Хрупкий модификатор невежества [4-5  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb96	1	0	
iycsb98	1	A30237	500	Хрупкий модификатор невежества [5-6  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb98	1	0	
iycsb99	1	A30237	501	Хрупкий модификатор невежества [6-7  [Тип-С	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsb99	1	0	
iycsc09	1	A30237	791	Хрупкий модификатор покровительства [1-4 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc09	1	0	
iycsc10	1	A30237	792	Хрупкий модификатор покровительства [1-5 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc10	1	0	
iycsc11	1	A30237	793	Хрупкий модификатор покровительства [2-4 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc11	1	0	
iycsc12	1	A30237	794	Хрупкий модификатор покровительства [2-5 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc12	1	0	
iycsc13	1	A30237	795	Хрупкий модификатор покровительства [2-6 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc13	1	0	
iycsc14	1	A30237	796	Хрупкий модификатор покровительства [3-6 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc14	1	0	
iycsc15	1	A30237	797	Хрупкий модификатор покровительства [4-5 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc15	1	0	
iycsc16	1	A30237	798	Хрупкий модификатор покровительства [5-6 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc16	1	0	
iycsc17	1	A30237	799	Хрупкий модификатор покровительства [6-7 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc17	1	0	
iycsc18	1	A30237	800	Хрупкий модификатор покровительства [1-4  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc18	1	0	
iycsc19	1	A30237	801	Хрупкий модификатор покровительства [1-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc19	1	0	
iycsc20	1	A30237	802	Хрупкий модификатор покровительства [2-4  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc20	1	0	
iycsc21	1	A30237	803	Хрупкий модификатор покровительства [2-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc21	1	0	
iycsc22	1	A30237	804	Хрупкий модификатор покровительства [2-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc22	1	0	
iycsc23	1	A30237	805	Хрупкий модификатор покровительства [3-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc23	1	0	
iycsc24	1	A30237	806	Хрупкий модификатор покровительства [4-5  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc24	1	0	
iycsc25	1	A30237	807	Хрупкий модификатор покровительства [5-6  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc25	1	0	
iycsc26	1	A30237	808	Хрупкий модификатор покровительства [6-7  [Тип-B	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc26	1	0	
iycsc27	1	A30237	809	Хрупкий модификатор покровительства [1-4  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc27	1	0	
iycsc28	1	A30237	810	Хрупкий модификатор покровительства [1-5  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc28	1	0	
iycsc29	1	A30237	811	Хрупкий модификатор покровительства [2-4  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc29	1	0	
iycsc30	1	A30237	812	Хрупкий модификатор покровительства [2-5  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc30	1	0	
iycsc31	1	A30237	813	Хрупкий модификатор покровительства [2-6  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc31	1	0	
iycsc32	1	A30237	814	Хрупкий модификатор покровительства [3-6  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc32	1	0	
iycsc33	1	A30237	815	Хрупкий модификатор покровительства [4-5  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc33	1	0	
iycsc34	1	A30237	816	Хрупкий модификатор покровительства [5-6  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc34	1	0	
iycsc35	1	A30237	817	Хрупкий модификатор покровительства [3-4  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc35	1	0	
iycsc36	1	A30237	818	Хрупкий модификатор покровительства [3-5  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc36	1	0	
iycsc37	1	A30237	819	Хрупкий модификатор покровительства [4-6  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc37	1	0	
iycsc38	1	A30237	820	Хрупкий модификатор покровительства [3-7  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc38	1	0	
iycsc39	1	A30237	821	Хрупкий модификатор покровительства [4-7  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc39	1	0	
iycsc40	1	A30237	822	Хрупкий модификатор покровительства [5-7  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc40	1	0	
iycsc41	1	A30237	823	Хрупкий модификатор покровительства [6-7  [Тип-C	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc41	1	0	
iybud01	1	A30237	535	Листок Лотоса	302	300	11111	0	5	0	0	0	0	1	1	1	1	1	1	tiybud01	0	0	
iybud02	1	A30237	536	Старые бусы	302	300	11111	0	100	0	0	0	0	1	1	1	1	1	1	tiybud02	0	0	
iybud03	1	A30237	537	Обменный билет на буддистскую статую	302	300	11111	0	5	0	0	0	0	1	0	0	0	0	1	tiybud03	0	0	
iybud04	1	A30237	538	Пустая коробочка из под бусинок	302	300	11111	0	5	0	0	0	0	1	1	1	1	1	1	tiybud04	0	0	
iyque01	1	A30237	539	Эбмлема Леона Волкова	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyque01	0	0	
iyque02	1	A30237	540	Эмблема Сириуса Гейла	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyque02	0	0	
iyque03	1	A30237	541	Эмблема Трешо	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyque03	0	0	
iyelf01	1	A30237	1063	Контракт Солдата Шипоголова	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf01	0	0	
iyelf02	1	A30237	1064	Контракт Змееголова Шамана	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf02	0	0	
iyelf03	1	A30237	1072	Большой Осколок Души Защиты	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf03	0	0	
iyelf04	1	A30237	1065	Часть Стража	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf04	0	0	
iyelf05	1	A30237	1066	Первое письмо Лидера	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf05	0	0	
iyelf06	1	A30237	1067	Второе письмо Лидера	302	300	11111	0	3	0	0	0	0	1	0	1	1	1	1	tiyelf06	0	0	
iyelf07	1	A30237	1068	Ключ Хайи	302	300	11111	0	3	0	0	0	0	1	0	1	1	1	1	tiyelf07	0	0	
iyelf08	1	A30237	1069	Ключ Найи	302	300	11111	0	3	0	0	0	0	1	1	1	1	1	1	tiyelf08	0	0	
iyelf09	1	A30237	1070	Семена Душ	302	300	11111	0	3	0	0	0	0	1	1	1	1	1	1	tiyelf09	0	0	
iyelf10	1	A30237	1071	Трянслятор Змееголовов	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf10	0	0	
iyelf11	1	A30237	1073	Локационный Радар	302	300	11111	0	3	0	0	0	0	1	1	1	1	1	1	tiyelf11	0	0	
iyelf12	1	A30237	1074	Ребенок Культистов	302	300	11111	0	3	0	0	0	0	1	0	0	1	1	1	tiyelf12	0	0	
iyelf13	1	A30237	1075	Символ Геродиан	302	300	11111	0	3	0	0	0	0	1	1	0	1	1	1	tiyelf13	0	0	
iycsc42	1	A30237	542	Модификатор слотов брони [2-4] [Тип-SP] [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc42	1	0	
iycsc43	1	A30237	542	Модификатор слотов брони [5-6] [Тип-SP] [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc43	1	0	
iycsc44	1	A30237	542	Модификатор слотов брони [7] [Тип-SP] [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc44	1	0	
iycsc45	1	A30237	542	Модификатор слотов брони [2-4] [Тип-SP] [53	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc45	1	0	
iycsc46	1	A30237	542	Модификатор слотов брони [5-6] [Тип-SP] [53	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc46	1	0	
iycsc47	1	A30237	542	Модификатор слотов брони [7] [Тип-SP] [53	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc47	1	0	
iycsc48	1	A30237	542	Модификатор слотов брони [2-4] [Тип-SP] [55	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc48	1	0	
iycsc49	1	A30237	542	Модификатор слотов брони [5-6] [Тип-SP] [55	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc49	1	0	
iycsc50	1	A30237	542	Модификатор слотов брони [7] [Тип-SP] [55	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc50	1	0	
iycsc51	1	A30237	543	Модификатор покровительства [1-2  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc51	1	0	
iycsc52	1	A30237	544	Модификатор покровительства [1-3  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc52	1	0	
iycsc53	1	A30237	545	Модификатор покровительства [1-4  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc53	1	0	
iycsc54	1	A30237	546	Модификатор покровительства [1-5  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc54	1	0	
iycsc55	1	A30237	547	Модификатор покровительства [1-6  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc55	1	0	
iycsc56	1	A30237	548	Модификатор покровительства [1-7  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc56	1	0	
iycsc57	1	A30237	549	Модификатор покровительства [2-3  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc57	1	0	
iycsc58	1	A30237	550	Модификатор покровительства [2-4  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc58	1	0	
iycsc59	1	A30237	551	Модификатор покровительства [2-5  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc59	1	0	
iycsc60	1	A30237	552	Модификатор покровительства [2-6  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc60	1	0	
iycsc61	1	A30237	553	Модификатор покровительства [2-7  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc61	1	0	
iycsc62	1	A30237	554	Модификатор покровительства [3-4  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc62	1	0	
iycsc63	1	A30237	555	Модификатор покровительства [3-5  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc63	1	0	
iycsc64	1	A30237	556	Модификатор покровительства [3-6  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc64	1	0	
iycsc65	1	A30237	557	Модификатор покровительства [3-7  [Тип-SP  [50	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsc65	1	0	
